Data; Group; Nome_POD; WGET
qua 01 mar 2023 16:49:19 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700159
qua 01 mar 2023 16:49:25 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700165
qua 01 mar 2023 16:49:30 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700170
qua 01 mar 2023 16:49:35 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700175
qua 01 mar 2023 16:49:41 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700181
qua 01 mar 2023 16:49:46 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700186
qua 01 mar 2023 16:49:51 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700191
qua 01 mar 2023 16:49:56 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700196
qua 01 mar 2023 16:50:02 -03; Group 1; redis-67db9bd79b-4fgx9; 46.01677700202
qua 01 mar 2023 16:50:07 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700207
qua 01 mar 2023 16:50:12 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700212
qua 01 mar 2023 16:50:18 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700218
qua 01 mar 2023 16:50:23 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700223
qua 01 mar 2023 16:50:28 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700228
qua 01 mar 2023 16:50:33 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700233
qua 01 mar 2023 16:50:39 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700239
qua 01 mar 2023 16:50:44 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700244
qua 01 mar 2023 16:50:49 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700249
qua 01 mar 2023 16:50:55 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700255
qua 01 mar 2023 16:51:00 -03; Group 1; redis-67db9bd79b-4fgx9; 45.01677700260
qua 01 mar 2023 16:51:05 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700265
qua 01 mar 2023 16:51:11 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700271
qua 01 mar 2023 16:51:16 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700276
qua 01 mar 2023 16:51:21 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700281
qua 01 mar 2023 16:51:26 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700286
qua 01 mar 2023 16:51:32 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700292
qua 01 mar 2023 16:51:37 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700297
qua 01 mar 2023 16:51:42 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700302
qua 01 mar 2023 16:51:47 -03; Group 1; redis-67db9bd79b-4fgx9; 5.01677700307
qua 01 mar 2023 16:51:53 -03; Group 1; redis-67db9bd79b-4fgx9; 6.01677700313
