Group,APT
Group 1,2.01677955642
Group 1,1.01677955643
Group 1,2.01677955645
Group 1,1.01677955646
Group 1,1.01677955647
Group 1,2.01677955649
Group 1,1.01677955650
Group 1,2.01677955652
Group 1,1.01677955653
Group 1,2.01677955655
Group 1,1.01677955656
Group 1,2.01677955658
Group 1,1.01677955659
Group 1,2.01677955661
Group 1,1.01677955662
Group 1,2.01677955664
Group 1,1.01677955665
Group 1,1.01677955666
Group 1,2.01677955668
Group 1,1.01677955669
Group 1,2.01677955671
Group 1,1.01677955672
Group 1,2.01677955674
Group 1,1.01677955675
Group 1,2.01677955677
Group 1,1.01677955678
Group 1,42.01677955680
Group 1,1.01677955681
Group 1,2.01677955683
Group 1,1.01677955684
