Group,APT
Group 1,2.01677956372
Group 1,1.01677956373
Group 1,1.01677956374
Group 1,2.01677956376
Group 1,1.01677956377
Group 1,2.01677956379
Group 1,1.01677956380
Group 1,2.01677956382
Group 1,1.01677956383
Group 1,2.01677956385
Group 1,1.01677956386
Group 1,1.01677956387
Group 1,2.01677956389
Group 1,1.01677956390
Group 1,2.01677956392
Group 1,1.01677956393
Group 1,2.01677956395
Group 1,1.01677956396
Group 1,2.01677956398
Group 1,1.01677956399
Group 1,4042.01677956401
Group 1,1.01677956402
Group 1,2.01677956404
Group 1,1.01677956405
Group 1,1.01677956406
Group 1,2.01677956408
Group 1,1.01677956409
Group 1,2.01677956411
Group 1,1.01677956412
Group 1,2.01677956414
