Group,APT
Group 1,2.01677956010
Group 1,1.01677956011
Group 1,2.01677956013
Group 1,1.01677956014
Group 1,2.01677956016
Group 1,1.01677956017
Group 1,2.01677956019
Group 1,1.01677956020
Group 1,2.01677956022
Group 1,1.01677956023
Group 1,2.01677956025
Group 1,1.01677956026
Group 1,1.01677956027
Group 1,2.01677956029
Group 1,1.01677956030
Group 1,2.01677956032
Group 1,1.01677956033
Group 1,2.01677956035
Group 1,1.01677956036
Group 1,2.01677956038
Group 1,1.01677956039
Group 1,42.01677956041
Group 1,1.01677956042
Group 1,1.01677956043
Group 1,2.01677956045
Group 1,1.01677956046
Group 1,2.01677956048
Group 1,1.01677956049
Group 1,2.01677956051
Group 1,1.01677956052
