Data; Group; Nome_POD; IPERF
sex 24 fev 2023 15:25:56 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:26:06 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:26:17 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:26:27 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:26:38 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:26:48 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:26:59 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:27:09 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:27:20 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:27:30 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:27:41 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:27:51 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:28:02 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:28:12 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:28:23 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:28:34 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:28:44 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:28:54 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:29:05 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:29:15 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:29:26 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:29:36 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:29:47 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:29:58 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:30:08 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:30:18 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:30:29 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
sex 24 fev 2023 15:30:40 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:30:50 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.08
sex 24 fev 2023 15:31:00 -03; Group 1; worker-78b9ff59fc-vg8bx; 010.09
