Group,WGET
Group 1,.01677515328
Group 1,1.01677515329
Group 1,.01677515329
Group 1,1.01677515330
Group 1,1.01677515331
Group 1,.01677515331
Group 1,.01677515331
Group 1,.01677515332
Group 1,1.01677515333
Group 1,.01677515333
Group 1,1.01677515334
Group 1,.01677515334
Group 1,.01677515334
Group 1,.01677515335
Group 1,1.01677515336
Group 1,.01677515336
Group 1,.01677515336
Group 1,1.01677515337
Group 1,.01677515337
Group 1,1.01677515338
Group 1,1.01677515339
Group 1,.01677515339
Group 1,41.01677515340
Group 1,.01677515340
Group 1,1.01677515341
Group 1,.01677515341
Group 1,1.01677515342
Group 1,.01677515342
Group 1,1.01677515343
Group 1,.01677515343
