Group,WGET
Group 1,.01677515296
Group 1,1.01677515297
Group 1,.01677515297
Group 1,1.01677515298
Group 1,.01677515298
Group 1,1.01677515299
Group 1,.01677515299
Group 1,1.01677515300
Group 1,.01677515300
Group 1,1.01677515301
Group 1,.01677515301
Group 1,1.01677515302
Group 1,.01677515302
Group 1,1.01677515303
Group 1,.01677515303
Group 1,1.01677515304
Group 1,.01677515304
Group 1,1.01677515305
Group 1,.01677515305
Group 1,1.01677515306
Group 1,.01677515306
Group 1,1.01677515307
Group 1,.01677515307
Group 1,1.01677515308
Group 1,.01677515308
Group 1,1.01677515309
Group 1,.01677515309
Group 1,1.01677515310
Group 1,.01677515310
Group 1,.01677515311
