Group,APT
Group 1,2.01678198213
Group 1,2.01678198215
Group 1,2.01678198217
Group 1,2.01678198219
Group 1,2.01678198221
Group 1,2.01678198223
Group 1,1.01678198224
Group 1,2.01678198226
Group 1,2.01678198228
Group 1,2.01678198230
Group 1,2.01678198232
Group 1,2.01678198234
Group 1,2.01678198236
Group 1,2.01678198238
Group 1,2.01678198240
Group 1,2.01678198242
Group 1,2.01678198244
Group 1,2.01678198246
Group 1,1.01678198247
Group 1,3.01678198250
Group 1,1.01678198251
Group 1,2.01678198253
Group 1,2.01678198255
Group 1,2.01678198257
Group 1,2.01678198259
Group 1,42.01678198261
Group 1,2.01678198263
Group 1,2.01678198265
Group 1,2.01678198267
Group 1,2.01678198269
