Group,APT
Group 1,2.01678198117
Group 1,2.01678198119
Group 1,2.01678198121
Group 1,2.01678198123
Group 1,2.01678198125
Group 1,2.01678198127
Group 1,2.01678198129
Group 1,2.01678198131
Group 1,2.01678198133
Group 1,2.01678198135
Group 1,2.01678198137
Group 1,2.01678198139
Group 1,42.01678198141
Group 1,2.01678198143
Group 1,2.01678198145
Group 1,2.01678198147
Group 1,2.01678198149
Group 1,2.01678198151
Group 1,2.01678198153
Group 1,2.01678198155
Group 1,3.01678198158
Group 1,2.01678198160
Group 1,2.01678198162
Group 1,2.01678198164
Group 1,2.01678198166
Group 1,2.01678198168
Group 1,2.01678198170
Group 1,2.01678198172
Group 1,2.01678198174
Group 1,2.01678198176
