Data; Group; Nome_POD; APT
ter 21 fev 2023 17:51:58 -03; Group 1; vote-79787c6c8b-5fj8v; 1.86
ter 21 fev 2023 17:51:59 -03; Group 1; vote-79787c6c8b-5fj8v; 0.42
ter 21 fev 2023 17:51:59 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:00 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:01 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:02 -03; Group 1; vote-79787c6c8b-5fj8v; 0.38
ter 21 fev 2023 17:52:02 -03; Group 1; vote-79787c6c8b-5fj8v; 0.38
ter 21 fev 2023 17:52:03 -03; Group 1; vote-79787c6c8b-5fj8v; 0.42
ter 21 fev 2023 17:52:04 -03; Group 1; vote-79787c6c8b-5fj8v; 0.40
ter 21 fev 2023 17:52:05 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:06 -03; Group 1; vote-79787c6c8b-5fj8v; 0.40
ter 21 fev 2023 17:52:07 -03; Group 1; vote-79787c6c8b-5fj8v; 0.49
ter 21 fev 2023 17:52:08 -03; Group 1; vote-79787c6c8b-5fj8v; 0.74
ter 21 fev 2023 17:52:09 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:09 -03; Group 1; vote-79787c6c8b-5fj8v; 0.40
ter 21 fev 2023 17:52:10 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:11 -03; Group 1; vote-79787c6c8b-5fj8v; 0.40
ter 21 fev 2023 17:52:12 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:13 -03; Group 1; vote-79787c6c8b-5fj8v; 0.40
ter 21 fev 2023 17:52:13 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:14 -03; Group 1; vote-79787c6c8b-5fj8v; 0.41
ter 21 fev 2023 17:52:15 -03; Group 1; vote-79787c6c8b-5fj8v; 0.40
ter 21 fev 2023 17:52:16 -03; Group 1; vote-79787c6c8b-5fj8v; 0.39
ter 21 fev 2023 17:52:17 -03; Group 1; vote-79787c6c8b-5fj8v; 0.56
ter 21 fev 2023 17:52:17 -03; Group 1; vote-79787c6c8b-5fj8v; 0.41
ter 21 fev 2023 17:52:19 -03; Group 1; vote-79787c6c8b-5fj8v; 0.74
ter 21 fev 2023 17:52:19 -03; Group 1; vote-79787c6c8b-5fj8v; 0.37
ter 21 fev 2023 17:52:20 -03; Group 1; vote-79787c6c8b-5fj8v; 0.38
ter 21 fev 2023 17:52:21 -03; Group 1; vote-79787c6c8b-5fj8v; 0.40
ter 21 fev 2023 17:52:22 -03; Group 1; vote-79787c6c8b-5fj8v; 0.38
