Group,PING
Group 1,7.01677515684
Group 1,8.01677515692
Group 1,7.01677515699
Group 1,47.01677515706
Group 1,7.01677515713
Group 1,8.01677515721
Group 1,7.01677515728
Group 1,7.01677515735
Group 1,7.01677515742
Group 1,8.01677515750
Group 1,7.01677515757
Group 1,47.01677515764
Group 1,7.01677515771
Group 1,8.01677515779
Group 1,7.01677515786
Group 1,7.01677515793
Group 1,7.01677515800
Group 1,7.01677515807
Group 1,8.01677515815
Group 1,47.01677515822
Group 1,7.01677515829
Group 1,7.01677515836
Group 1,8.01677515844
Group 1,7.01677515851
Group 1,7.01677515858
Group 1,7.01677515865
Group 1,7.01677515873
Group 1,47.01677515880
Group 1,7.01677515887
Group 1,7.01677515894
Group 2,58.01677526335
Group 2,18.01677526354
Group 2,18.01677526372
Group 2,58.01677526390
Group 2,18.01677526408
Group 2,19.01677526427
Group 2,58.01677526445
Group 2,18.01677526463
Group 2,18.01677526481
Group 2,59.01677526500
Group 2,18.01677526518
Group 2,18.01677526536
Group 2,18.01677526554
Group 2,59.01677526573
Group 2,18.01677526591
Group 2,18.01677526609
Group 2,58.01677526627
Group 2,19.01677526646
Group 2,18.01677526664
Group 2,58.01677526682
Group 2,18.01677526700
Group 2,19.01677526719
Group 2,18.01677526737
Group 2,58.01677526755
Group 2,18.01677526773
Group 2,18.01677526791
Group 2,59.01677526810
Group 2,18.01677526828
Group 2,18.01677526846
Group 2,58.01677526864
