Group,APT
Group 2,202.01677442392
Group 2,201.01677442513
Group 2,201.01677442635
Group 2,202.01677442757
Group 2,201.01677442878
Group 2,202.01677443000
Group 2,202.01677443122
Group 2,201.01677443243
Group 2,202.01677443365
Group 2,201.01677443486
Group 2,202.01677443608
Group 2,201.01677443729
Group 2,202.01677443851
Group 2,202.01677443973
Group 2,201.01677444094
Group 2,202.01677444216
Group 2,201.01677444337
Group 2,202.01677444459
Group 2,202.01677444581
Group 2,201.01677444702
Group 2,202.01677444824
Group 2,201.01677444945
Group 2,201.01677445067
Group 2,202.01677445189
Group 2,4201.01677445310
Group 2,202.01677445432
Group 2,201.01677445553
Group 2,202.01677445675
Group 2,201.01677445796
Group 2,202.01677445918
