Data; Group; Nome_POD; CURL
sex 03 mar 2023 23:02:19 -03; Group 2; result-77f68799c4-ml9k2; 020.613
sex 03 mar 2023 23:02:40 -03; Group 2; result-77f68799c4-ml9k2; 020.615
sex 03 mar 2023 23:03:01 -03; Group 2; result-77f68799c4-ml9k2; 020.635
sex 03 mar 2023 23:03:22 -03; Group 2; result-77f68799c4-ml9k2; 020.597
sex 03 mar 2023 23:03:43 -03; Group 2; result-77f68799c4-ml9k2; 020.609
sex 03 mar 2023 23:04:04 -03; Group 2; result-77f68799c4-ml9k2; 020.626
sex 03 mar 2023 23:04:25 -03; Group 2; result-77f68799c4-ml9k2; 020.614
sex 03 mar 2023 23:04:46 -03; Group 2; result-77f68799c4-ml9k2; 020.615
sex 03 mar 2023 23:05:07 -03; Group 2; result-77f68799c4-ml9k2; 020.630
sex 03 mar 2023 23:05:28 -03; Group 2; result-77f68799c4-ml9k2; 020.665
sex 03 mar 2023 23:05:49 -03; Group 2; result-77f68799c4-ml9k2; 020.642
sex 03 mar 2023 23:06:10 -03; Group 2; result-77f68799c4-ml9k2; 020.623
sex 03 mar 2023 23:06:31 -03; Group 2; result-77f68799c4-ml9k2; 020.630
sex 03 mar 2023 23:06:52 -03; Group 2; result-77f68799c4-ml9k2; 020.634
sex 03 mar 2023 23:07:13 -03; Group 2; result-77f68799c4-ml9k2; 020.614
sex 03 mar 2023 23:07:34 -03; Group 2; result-77f68799c4-ml9k2; 020.643
sex 03 mar 2023 23:07:55 -03; Group 2; result-77f68799c4-ml9k2; 020.626
sex 03 mar 2023 23:08:16 -03; Group 2; result-77f68799c4-ml9k2; 020.634
sex 03 mar 2023 23:08:37 -03; Group 2; result-77f68799c4-ml9k2; 020.643
sex 03 mar 2023 23:08:58 -03; Group 2; result-77f68799c4-ml9k2; 020.646
sex 03 mar 2023 23:09:20 -03; Group 2; result-77f68799c4-ml9k2; 020.584
sex 03 mar 2023 23:09:41 -03; Group 2; result-77f68799c4-ml9k2; 020.631
sex 03 mar 2023 23:10:02 -03; Group 2; result-77f68799c4-ml9k2; 020.614
sex 03 mar 2023 23:10:23 -03; Group 2; result-77f68799c4-ml9k2; 020.599
sex 03 mar 2023 23:10:44 -03; Group 2; result-77f68799c4-ml9k2; 020.612
sex 03 mar 2023 23:11:05 -03; Group 2; result-77f68799c4-ml9k2; 020.598
sex 03 mar 2023 23:11:26 -03; Group 2; result-77f68799c4-ml9k2; 020.624
sex 03 mar 2023 23:11:47 -03; Group 2; result-77f68799c4-ml9k2; 020.632
sex 03 mar 2023 23:12:08 -03; Group 2; result-77f68799c4-ml9k2; 020.580
sex 03 mar 2023 23:12:29 -03; Group 2; result-77f68799c4-ml9k2; 020.610
