Data; Group; Nome_POD; CURL
sex 03 mar 2023 23:15:12 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.385
sex 03 mar 2023 23:15:12 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.288
sex 03 mar 2023 23:15:13 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.310
sex 03 mar 2023 23:15:14 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.321
sex 03 mar 2023 23:15:14 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.290
sex 03 mar 2023 23:15:15 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.317
sex 03 mar 2023 23:15:16 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.325
sex 03 mar 2023 23:15:16 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.310
sex 03 mar 2023 23:15:17 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.317
sex 03 mar 2023 23:15:18 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.316
sex 03 mar 2023 23:15:18 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.304
sex 03 mar 2023 23:15:19 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.300
sex 03 mar 2023 23:15:20 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.327
sex 03 mar 2023 23:15:21 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.329
sex 03 mar 2023 23:15:21 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.317
sex 03 mar 2023 23:15:22 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.328
sex 03 mar 2023 23:15:23 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.319
sex 03 mar 2023 23:15:23 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.343
sex 03 mar 2023 23:15:24 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.311
sex 03 mar 2023 23:15:25 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.325
sex 03 mar 2023 23:15:26 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.308
sex 03 mar 2023 23:15:26 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.321
sex 03 mar 2023 23:15:27 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.303
sex 03 mar 2023 23:15:28 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.299
sex 03 mar 2023 23:15:28 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.303
sex 03 mar 2023 23:15:29 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.298
sex 03 mar 2023 23:15:30 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.294
sex 03 mar 2023 23:15:31 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.302
sex 03 mar 2023 23:15:31 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.294
sex 03 mar 2023 23:15:32 -03; Group 2; worker-78b9ff59fc-rvtgx; 00.314
