Data; Group; Nome_POD; CURL
sex 03 mar 2023 22:49:07 -03; Group 2; db-684b9b49fd-h86tp; 020.587
sex 03 mar 2023 22:49:28 -03; Group 2; db-684b9b49fd-h86tp; 020.612
sex 03 mar 2023 22:49:49 -03; Group 2; db-684b9b49fd-h86tp; 020.623
sex 03 mar 2023 22:50:10 -03; Group 2; db-684b9b49fd-h86tp; 020.604
sex 03 mar 2023 22:50:31 -03; Group 2; db-684b9b49fd-h86tp; 020.608
sex 03 mar 2023 22:50:52 -03; Group 2; db-684b9b49fd-h86tp; 020.585
sex 03 mar 2023 22:51:13 -03; Group 2; db-684b9b49fd-h86tp; 020.618
sex 03 mar 2023 22:51:34 -03; Group 2; db-684b9b49fd-h86tp; 020.585
sex 03 mar 2023 22:51:55 -03; Group 2; db-684b9b49fd-h86tp; 020.623
sex 03 mar 2023 22:52:16 -03; Group 2; db-684b9b49fd-h86tp; 020.650
sex 03 mar 2023 22:52:37 -03; Group 2; db-684b9b49fd-h86tp; 020.602
sex 03 mar 2023 22:52:58 -03; Group 2; db-684b9b49fd-h86tp; 020.599
sex 03 mar 2023 22:53:19 -03; Group 2; db-684b9b49fd-h86tp; 020.605
sex 03 mar 2023 22:53:39 -03; Group 2; db-684b9b49fd-h86tp; 020.590
sex 03 mar 2023 22:54:01 -03; Group 2; db-684b9b49fd-h86tp; 020.673
sex 03 mar 2023 22:54:22 -03; Group 2; db-684b9b49fd-h86tp; 020.575
sex 03 mar 2023 22:54:43 -03; Group 2; db-684b9b49fd-h86tp; 020.596
sex 03 mar 2023 22:55:04 -03; Group 2; db-684b9b49fd-h86tp; 020.636
sex 03 mar 2023 22:55:25 -03; Group 2; db-684b9b49fd-h86tp; 020.613
sex 03 mar 2023 22:55:46 -03; Group 2; db-684b9b49fd-h86tp; 020.621
sex 03 mar 2023 22:56:07 -03; Group 2; db-684b9b49fd-h86tp; 020.609
sex 03 mar 2023 22:56:28 -03; Group 2; db-684b9b49fd-h86tp; 020.622
sex 03 mar 2023 22:56:49 -03; Group 2; db-684b9b49fd-h86tp; 020.609
sex 03 mar 2023 22:57:10 -03; Group 2; db-684b9b49fd-h86tp; 020.605
sex 03 mar 2023 22:57:31 -03; Group 2; db-684b9b49fd-h86tp; 020.608
sex 03 mar 2023 22:57:52 -03; Group 2; db-684b9b49fd-h86tp; 020.598
sex 03 mar 2023 22:58:13 -03; Group 2; db-684b9b49fd-h86tp; 020.605
sex 03 mar 2023 22:58:34 -03; Group 2; db-684b9b49fd-h86tp; 020.636
sex 03 mar 2023 22:58:55 -03; Group 2; db-684b9b49fd-h86tp; 020.608
sex 03 mar 2023 22:59:16 -03; Group 2; db-684b9b49fd-h86tp; 020.597
