Data; Group; Nome_POD; WGET
dom 05 mar 2023 11:59:06 -03; Group 1; result-77f68799c4-wlwx2; 00.300
dom 05 mar 2023 11:59:07 -03; Group 1; result-77f68799c4-wlwx2; 00.274
dom 05 mar 2023 11:59:07 -03; Group 1; result-77f68799c4-wlwx2; 00.292
dom 05 mar 2023 11:59:08 -03; Group 1; result-77f68799c4-wlwx2; 00.277
dom 05 mar 2023 11:59:09 -03; Group 1; result-77f68799c4-wlwx2; 00.270
dom 05 mar 2023 11:59:09 -03; Group 1; result-77f68799c4-wlwx2; 00.280
dom 05 mar 2023 11:59:10 -03; Group 1; result-77f68799c4-wlwx2; 00.278
dom 05 mar 2023 11:59:11 -03; Group 1; result-77f68799c4-wlwx2; 00.291
dom 05 mar 2023 11:59:11 -03; Group 1; result-77f68799c4-wlwx2; 00.292
dom 05 mar 2023 11:59:12 -03; Group 1; result-77f68799c4-wlwx2; 00.293
dom 05 mar 2023 11:59:13 -03; Group 1; result-77f68799c4-wlwx2; 00.288
dom 05 mar 2023 11:59:13 -03; Group 1; result-77f68799c4-wlwx2; 00.303
dom 05 mar 2023 11:59:14 -03; Group 1; result-77f68799c4-wlwx2; 00.300
dom 05 mar 2023 11:59:15 -03; Group 1; result-77f68799c4-wlwx2; 00.299
dom 05 mar 2023 11:59:16 -03; Group 1; result-77f68799c4-wlwx2; 00.293
dom 05 mar 2023 11:59:16 -03; Group 1; result-77f68799c4-wlwx2; 00.276
dom 05 mar 2023 11:59:17 -03; Group 1; result-77f68799c4-wlwx2; 00.274
dom 05 mar 2023 11:59:18 -03; Group 1; result-77f68799c4-wlwx2; 00.513
dom 05 mar 2023 11:59:18 -03; Group 1; result-77f68799c4-wlwx2; 00.311
dom 05 mar 2023 11:59:19 -03; Group 1; result-77f68799c4-wlwx2; 00.283
dom 05 mar 2023 11:59:20 -03; Group 1; result-77f68799c4-wlwx2; 00.306
dom 05 mar 2023 11:59:20 -03; Group 1; result-77f68799c4-wlwx2; 00.296
dom 05 mar 2023 11:59:21 -03; Group 1; result-77f68799c4-wlwx2; 00.255
dom 05 mar 2023 11:59:22 -03; Group 1; result-77f68799c4-wlwx2; 00.278
dom 05 mar 2023 11:59:22 -03; Group 1; result-77f68799c4-wlwx2; 00.281
dom 05 mar 2023 11:59:23 -03; Group 1; result-77f68799c4-wlwx2; 00.297
dom 05 mar 2023 11:59:24 -03; Group 1; result-77f68799c4-wlwx2; 00.300
dom 05 mar 2023 11:59:24 -03; Group 1; result-77f68799c4-wlwx2; 00.290
dom 05 mar 2023 11:59:25 -03; Group 1; result-77f68799c4-wlwx2; 00.305
dom 05 mar 2023 11:59:26 -03; Group 1; result-77f68799c4-wlwx2; 00.298
