Data; Group; Nome_POD; WGET
dom 05 mar 2023 11:59:47 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.281
dom 05 mar 2023 11:59:48 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.310
dom 05 mar 2023 11:59:48 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.294
dom 05 mar 2023 11:59:49 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.302
dom 05 mar 2023 11:59:50 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.311
dom 05 mar 2023 11:59:50 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.261
dom 05 mar 2023 11:59:51 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.300
dom 05 mar 2023 11:59:52 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.307
dom 05 mar 2023 11:59:52 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.282
dom 05 mar 2023 11:59:53 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.299
dom 05 mar 2023 11:59:54 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.271
dom 05 mar 2023 11:59:54 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.305
dom 05 mar 2023 11:59:55 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.288
dom 05 mar 2023 11:59:56 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.310
dom 05 mar 2023 11:59:56 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.290
dom 05 mar 2023 11:59:57 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.292
dom 05 mar 2023 11:59:58 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.290
dom 05 mar 2023 11:59:58 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.277
dom 05 mar 2023 11:59:59 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.289
dom 05 mar 2023 12:00:00 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.291
dom 05 mar 2023 12:00:00 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.280
dom 05 mar 2023 12:00:01 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.300
dom 05 mar 2023 12:00:02 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.288
dom 05 mar 2023 12:00:02 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.265
dom 05 mar 2023 12:00:03 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.311
dom 05 mar 2023 12:00:04 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.290
dom 05 mar 2023 12:00:04 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.288
dom 05 mar 2023 12:00:05 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.305
dom 05 mar 2023 12:00:06 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.271
dom 05 mar 2023 12:00:06 -03; Group 1; worker-78b9ff59fc-5wmnc; 00.273
