Group,WGET
Group 1,1.01678116892
Group 1,.01678116892
Group 1,1.01678116893
Group 1,.01678116893
Group 1,1.01678116894
Group 1,.01678116894
Group 1,1.01678116895
Group 1,.01678116895
Group 1,1.01678116896
Group 1,.01678116896
Group 1,1.01678116897
Group 1,.01678116897
Group 1,1.01678116898
Group 1,.01678116898
Group 1,1.01678116899
Group 1,41.01678116900
Group 1,.01678116900
Group 1,1.01678116901
Group 1,.01678116901
Group 1,1.01678116902
Group 1,.01678116902
Group 1,1.01678116903
Group 1,.01678116903
Group 1,1.01678116904
Group 1,.01678116904
Group 1,1.01678116905
Group 1,.01678116905
Group 1,1.01678116906
Group 1,.01678116906
Group 1,1.01678116907
