Group,WGET
Group 1,.01678116858
Group 1,1.01678116859
Group 1,.01678116859
Group 1,1.01678116860
Group 1,1.01678116861
Group 1,.01678116861
Group 1,1.01678116862
Group 1,.01678116862
Group 1,1.01678116863
Group 1,1.01678116864
Group 1,.01678116864
Group 1,1.01678116865
Group 1,.01678116865
Group 1,1.01678116866
Group 1,.01678116866
Group 1,1.01678116867
Group 1,.01678116867
Group 1,.01678116868
Group 1,1.01678116869
Group 1,.01678116869
Group 1,1.01678116870
Group 1,1.01678116871
Group 1,.01678116871
Group 1,1.01678116872
Group 1,.01678116872
Group 1,1.01678116873
Group 1,.01678116873
Group 1,1.01678116874
Group 1,1.01678116875
Group 1,.01678116875
