Data; Group; Nome_POD; APT
ter 28 fev 2023 14:36:28 -03; Group 2; result-77f68799c4-4gzjs; 202.01677605788
ter 28 fev 2023 14:38:30 -03; Group 2; result-77f68799c4-4gzjs; 202.01677605910
ter 28 fev 2023 14:40:31 -03; Group 2; result-77f68799c4-4gzjs; 201.01677606031
ter 28 fev 2023 14:42:33 -03; Group 2; result-77f68799c4-4gzjs; 202.01677606153
ter 28 fev 2023 14:44:34 -03; Group 2; result-77f68799c4-4gzjs; 201.01677606274
ter 28 fev 2023 14:46:36 -03; Group 2; result-77f68799c4-4gzjs; 202.01677606396
ter 28 fev 2023 14:48:38 -03; Group 2; result-77f68799c4-4gzjs; 202.01677606518
ter 28 fev 2023 14:50:40 -03; Group 2; result-77f68799c4-4gzjs; 202.01677606640
ter 28 fev 2023 14:52:41 -03; Group 2; result-77f68799c4-4gzjs; 201.01677606761
ter 28 fev 2023 14:54:43 -03; Group 2; result-77f68799c4-4gzjs; 202.01677606883
ter 28 fev 2023 14:56:45 -03; Group 2; result-77f68799c4-4gzjs; 202.01677607005
ter 28 fev 2023 14:58:46 -03; Group 2; result-77f68799c4-4gzjs; 201.01677607126
ter 28 fev 2023 15:00:48 -03; Group 2; result-77f68799c4-4gzjs; 4202.01677607248
ter 28 fev 2023 15:02:50 -03; Group 2; result-77f68799c4-4gzjs; 202.01677607370
ter 28 fev 2023 15:04:51 -03; Group 2; result-77f68799c4-4gzjs; 201.01677607491
ter 28 fev 2023 15:06:53 -03; Group 2; result-77f68799c4-4gzjs; 202.01677607613
ter 28 fev 2023 15:08:55 -03; Group 2; result-77f68799c4-4gzjs; 202.01677607735
ter 28 fev 2023 15:10:56 -03; Group 2; result-77f68799c4-4gzjs; 201.01677607856
ter 28 fev 2023 15:12:58 -03; Group 2; result-77f68799c4-4gzjs; 202.01677607978
ter 28 fev 2023 15:15:00 -03; Group 2; result-77f68799c4-4gzjs; 242.01677608100
ter 28 fev 2023 15:17:01 -03; Group 2; result-77f68799c4-4gzjs; 201.01677608221
ter 28 fev 2023 15:19:03 -03; Group 2; result-77f68799c4-4gzjs; 202.01677608343
ter 28 fev 2023 15:21:05 -03; Group 2; result-77f68799c4-4gzjs; 202.01677608465
ter 28 fev 2023 15:23:07 -03; Group 2; result-77f68799c4-4gzjs; 201.01677608586
ter 28 fev 2023 15:25:08 -03; Group 2; result-77f68799c4-4gzjs; 201.01677608708
ter 28 fev 2023 15:27:10 -03; Group 2; result-77f68799c4-4gzjs; 202.01677608830
ter 28 fev 2023 15:29:11 -03; Group 2; result-77f68799c4-4gzjs; 201.01677608951
ter 28 fev 2023 15:31:13 -03; Group 2; result-77f68799c4-4gzjs; 202.01677609073
ter 28 fev 2023 15:33:15 -03; Group 2; result-77f68799c4-4gzjs; 202.01677609195
ter 28 fev 2023 15:35:16 -03; Group 2; result-77f68799c4-4gzjs; 201.01677609316
