Data; Group; Nome_POD; APT
ter 28 fev 2023 13:30:12 -03; Group 2; db-684b9b49fd-whqgb; 201.01677601812
ter 28 fev 2023 13:32:14 -03; Group 2; db-684b9b49fd-whqgb; 202.01677601934
ter 28 fev 2023 13:34:16 -03; Group 2; db-684b9b49fd-whqgb; 202.01677602056
ter 28 fev 2023 13:36:17 -03; Group 2; db-684b9b49fd-whqgb; 201.01677602177
ter 28 fev 2023 13:38:19 -03; Group 2; db-684b9b49fd-whqgb; 202.01677602299
ter 28 fev 2023 13:40:21 -03; Group 2; db-684b9b49fd-whqgb; 202.01677602421
ter 28 fev 2023 13:42:22 -03; Group 2; db-684b9b49fd-whqgb; 201.01677602542
ter 28 fev 2023 13:44:24 -03; Group 2; db-684b9b49fd-whqgb; 202.01677602664
ter 28 fev 2023 13:46:26 -03; Group 2; db-684b9b49fd-whqgb; 202.01677602786
ter 28 fev 2023 13:48:27 -03; Group 2; db-684b9b49fd-whqgb; 201.01677602907
ter 28 fev 2023 13:50:29 -03; Group 2; db-684b9b49fd-whqgb; 202.01677603029
ter 28 fev 2023 13:52:31 -03; Group 2; db-684b9b49fd-whqgb; 202.01677603151
ter 28 fev 2023 13:54:32 -03; Group 2; db-684b9b49fd-whqgb; 201.01677603272
ter 28 fev 2023 13:56:34 -03; Group 2; db-684b9b49fd-whqgb; 202.01677603394
ter 28 fev 2023 13:58:36 -03; Group 2; db-684b9b49fd-whqgb; 201.01677603515
ter 28 fev 2023 14:00:37 -03; Group 2; db-684b9b49fd-whqgb; 4201.01677603637
ter 28 fev 2023 14:02:39 -03; Group 2; db-684b9b49fd-whqgb; 202.01677603759
ter 28 fev 2023 14:04:40 -03; Group 2; db-684b9b49fd-whqgb; 201.01677603880
ter 28 fev 2023 14:06:42 -03; Group 2; db-684b9b49fd-whqgb; 202.01677604002
ter 28 fev 2023 14:08:44 -03; Group 2; db-684b9b49fd-whqgb; 202.01677604124
ter 28 fev 2023 14:10:46 -03; Group 2; db-684b9b49fd-whqgb; 202.01677604246
ter 28 fev 2023 14:12:47 -03; Group 2; db-684b9b49fd-whqgb; 201.01677604367
ter 28 fev 2023 14:14:49 -03; Group 2; db-684b9b49fd-whqgb; 202.01677604489
ter 28 fev 2023 14:16:50 -03; Group 2; db-684b9b49fd-whqgb; 201.01677604610
ter 28 fev 2023 14:18:52 -03; Group 2; db-684b9b49fd-whqgb; 202.01677604732
ter 28 fev 2023 14:20:54 -03; Group 2; db-684b9b49fd-whqgb; 202.01677604854
ter 28 fev 2023 14:22:56 -03; Group 2; db-684b9b49fd-whqgb; 202.01677604976
ter 28 fev 2023 14:24:57 -03; Group 2; db-684b9b49fd-whqgb; 201.01677605097
ter 28 fev 2023 14:26:59 -03; Group 2; db-684b9b49fd-whqgb; 202.01677605219
ter 28 fev 2023 14:29:00 -03; Group 2; db-684b9b49fd-whqgb; 241.01677605340
