Group,APT
Group 1,2.01677696571
Group 1,2.01677696573
Group 1,2.01677696575
Group 1,1.01677696576
Group 1,2.01677696578
Group 1,2.01677696580
Group 1,2.01677696582
Group 1,2.01677696584
Group 1,2.01677696586
Group 1,2.01677696588
Group 1,2.01677696590
Group 1,2.01677696592
Group 1,2.01677696594
Group 1,2.01677696596
Group 1,2.01677696598
Group 1,42.01677696600
Group 1,2.01677696602
Group 1,2.01677696604
Group 1,2.01677696606
Group 1,2.01677696608
Group 1,2.01677696610
Group 1,2.01677696612
Group 1,1.01677696613
Group 1,1.01677696615
Group 1,2.01677696617
Group 1,2.01677696619
Group 1,2.01677696621
Group 1,2.01677696623
Group 1,2.01677696625
Group 1,2.01677696627
