Group,APT
Group 1,2.01677696394
Group 1,2.01677696396
Group 1,2.01677696398
Group 1,2.01677696400
Group 1,2.01677696402
Group 1,2.01677696404
Group 1,1.01677696405
Group 1,2.01677696407
Group 1,2.01677696409
Group 1,2.01677696411
Group 1,2.01677696413
Group 1,2.01677696415
Group 1,2.01677696417
Group 1,2.01677696419
Group 1,42.01677696421
Group 1,2.01677696423
Group 1,2.01677696425
Group 1,2.01677696427
Group 1,1.01677696428
Group 1,3.01677696431
Group 1,2.01677696433
Group 1,2.01677696435
Group 1,1.01677696436
Group 1,2.01677696438
Group 1,2.01677696440
Group 1,1.01677696442
Group 1,2.01677696444
Group 1,2.01677696446
Group 1,2.01677696448
Group 1,3.01677696451
