Group,PING
Group 2,7.01676650345
Group 2,7.01676650352
Group 2,7.01676650359
Group 2,8.01676650367
Group 2,7.01676650374
Group 2,47.01676650381
Group 2,7.01676650388
Group 2,8.01676650396
Group 2,7.01676650403
Group 2,7.01676650410
Group 2,7.01676650417
Group 2,7.01676650424
Group 2,8.01676650432
Group 2,7.01676650439
Group 2,47.01676650446
Group 2,7.01676650453
Group 2,8.01676650461
Group 2,7.01676650468
Group 2,7.01676650475
Group 2,7.01676650482
Group 2,8.01676650490
Group 2,7.01676650497
Group 2,47.01676650504
Group 2,7.01676650511
Group 2,7.01676650518
Group 2,7.01676650526
Group 2,7.01676650533
Group 2,7.01676650540
Group 2,7.01676650547
Group 2,8.01676650555
