Group,PING
Group 2,58.01676648763
Group 2,17.01676648780
Group 2,18.01676648798
Group 2,17.01676648815
Group 2,58.01676648833
Group 2,17.01676648850
Group 2,17.01676648867
Group 2,58.01676648885
Group 2,17.01676648902
Group 2,18.01676648920
Group 2,17.01676648937
Group 2,57.01676648954
Group 2,18.01676648972
Group 2,17.01676648989
Group 2,58.01676649007
Group 2,17.01676649024
Group 2,18.01676649042
Group 2,17.01676649059
Group 2,57.01676649076
Group 2,18.01676649094
Group 2,17.01676649111
Group 2,58.01676649129
Group 2,17.01676649146
Group 2,17.01676649163
Group 2,58.01676649181
Group 2,17.01676649198
Group 2,18.01676649216
Group 2,17.01676649233
Group 2,57.01676649250
Group 2,18.01676649268
