Group,WGET
Group 1,.01677589921
Group 1,1.01677589922
Group 1,.01677589922
Group 1,1.01677589923
Group 1,.01677589923
Group 1,1.01677589924
Group 1,.01677589924
Group 1,1.01677589925
Group 1,.01677589925
Group 1,1.01677589926
Group 1,.01677589926
Group 1,1.01677589927
Group 1,.01677589927
Group 1,1.01677589928
Group 1,.01677589928
Group 1,1.01677589929
Group 1,.01677589929
Group 1,1.01677589930
Group 1,.01677589930
Group 1,1.01677589931
Group 1,.01677589931
Group 1,1.01677589932
Group 1,.01677589932
Group 1,1.01677589933
Group 1,.01677589933
Group 1,1.01677589934
Group 1,.01677589934
Group 1,1.01677589935
Group 1,.01677589935
Group 1,1.01677589936
