Data; Group; Nome_POD; IPERF
ter 28 fev 2023 06:36:10 -03; Group 1; vote-79787c6c8b-kw5cn; 9.03
ter 28 fev 2023 06:36:21 -03; Group 1; vote-79787c6c8b-kw5cn; 9.03
ter 28 fev 2023 06:36:31 -03; Group 1; vote-79787c6c8b-kw5cn; 9.18
ter 28 fev 2023 06:36:42 -03; Group 1; vote-79787c6c8b-kw5cn; 9.03
ter 28 fev 2023 06:36:52 -03; Group 1; vote-79787c6c8b-kw5cn; 8.76
ter 28 fev 2023 06:37:03 -03; Group 1; vote-79787c6c8b-kw5cn; 9.13
ter 28 fev 2023 06:37:13 -03; Group 1; vote-79787c6c8b-kw5cn; 8.96
ter 28 fev 2023 06:37:24 -03; Group 1; vote-79787c6c8b-kw5cn; 8.93
ter 28 fev 2023 06:37:34 -03; Group 1; vote-79787c6c8b-kw5cn; 8.35
ter 28 fev 2023 06:37:45 -03; Group 1; vote-79787c6c8b-kw5cn; 8.80
ter 28 fev 2023 06:37:55 -03; Group 1; vote-79787c6c8b-kw5cn; 9.10
ter 28 fev 2023 06:38:06 -03; Group 1; vote-79787c6c8b-kw5cn; 8.92
ter 28 fev 2023 06:38:16 -03; Group 1; vote-79787c6c8b-kw5cn; 8.97
ter 28 fev 2023 06:38:27 -03; Group 1; vote-79787c6c8b-kw5cn; 8.94
ter 28 fev 2023 06:38:37 -03; Group 1; vote-79787c6c8b-kw5cn; 8.59
ter 28 fev 2023 06:38:48 -03; Group 1; vote-79787c6c8b-kw5cn; 8.71
ter 28 fev 2023 06:38:58 -03; Group 1; vote-79787c6c8b-kw5cn; 8.93
ter 28 fev 2023 06:39:09 -03; Group 1; vote-79787c6c8b-kw5cn; 8.93
ter 28 fev 2023 06:39:19 -03; Group 1; vote-79787c6c8b-kw5cn; 9.00
ter 28 fev 2023 06:39:30 -03; Group 1; vote-79787c6c8b-kw5cn; 8.67
ter 28 fev 2023 06:39:40 -03; Group 1; vote-79787c6c8b-kw5cn; 9.03
ter 28 fev 2023 06:39:51 -03; Group 1; vote-79787c6c8b-kw5cn; 8.99
ter 28 fev 2023 06:40:01 -03; Group 1; vote-79787c6c8b-kw5cn; 9.22
ter 28 fev 2023 06:40:12 -03; Group 1; vote-79787c6c8b-kw5cn; 8.88
ter 28 fev 2023 06:40:22 -03; Group 1; vote-79787c6c8b-kw5cn; 9.07
ter 28 fev 2023 06:40:33 -03; Group 1; vote-79787c6c8b-kw5cn; 8.91
ter 28 fev 2023 06:40:43 -03; Group 1; vote-79787c6c8b-kw5cn; 8.97
ter 28 fev 2023 06:40:53 -03; Group 1; vote-79787c6c8b-kw5cn; 8.99
ter 28 fev 2023 06:41:04 -03; Group 1; vote-79787c6c8b-kw5cn; 9.00
ter 28 fev 2023 06:41:14 -03; Group 1; vote-79787c6c8b-kw5cn; 9.09
