Data; Group; Nome_POD; CURL
seg 27 fev 2023 19:59:21 -03; Group 1; result-77f68799c4-kbc42; 00.747
seg 27 fev 2023 19:59:21 -03; Group 1; result-77f68799c4-kbc42; 00.314
seg 27 fev 2023 19:59:22 -03; Group 1; result-77f68799c4-kbc42; 00.308
seg 27 fev 2023 19:59:23 -03; Group 1; result-77f68799c4-kbc42; 00.330
seg 27 fev 2023 19:59:23 -03; Group 1; result-77f68799c4-kbc42; 00.318
seg 27 fev 2023 19:59:24 -03; Group 1; result-77f68799c4-kbc42; 00.312
seg 27 fev 2023 19:59:25 -03; Group 1; result-77f68799c4-kbc42; 00.327
seg 27 fev 2023 19:59:25 -03; Group 1; result-77f68799c4-kbc42; 00.304
seg 27 fev 2023 19:59:26 -03; Group 1; result-77f68799c4-kbc42; 00.321
seg 27 fev 2023 19:59:27 -03; Group 1; result-77f68799c4-kbc42; 00.288
seg 27 fev 2023 19:59:28 -03; Group 1; result-77f68799c4-kbc42; 00.320
seg 27 fev 2023 19:59:28 -03; Group 1; result-77f68799c4-kbc42; 00.313
seg 27 fev 2023 19:59:29 -03; Group 1; result-77f68799c4-kbc42; 00.297
seg 27 fev 2023 19:59:30 -03; Group 1; result-77f68799c4-kbc42; 00.311
seg 27 fev 2023 19:59:31 -03; Group 1; result-77f68799c4-kbc42; 00.301
seg 27 fev 2023 19:59:31 -03; Group 1; result-77f68799c4-kbc42; 00.323
seg 27 fev 2023 19:59:32 -03; Group 1; result-77f68799c4-kbc42; 00.288
seg 27 fev 2023 19:59:33 -03; Group 1; result-77f68799c4-kbc42; 00.299
seg 27 fev 2023 19:59:33 -03; Group 1; result-77f68799c4-kbc42; 00.329
seg 27 fev 2023 19:59:34 -03; Group 1; result-77f68799c4-kbc42; 00.322
seg 27 fev 2023 19:59:35 -03; Group 1; result-77f68799c4-kbc42; 00.316
seg 27 fev 2023 19:59:36 -03; Group 1; result-77f68799c4-kbc42; 00.324
seg 27 fev 2023 19:59:36 -03; Group 1; result-77f68799c4-kbc42; 00.280
seg 27 fev 2023 19:59:37 -03; Group 1; result-77f68799c4-kbc42; 00.289
seg 27 fev 2023 19:59:38 -03; Group 1; result-77f68799c4-kbc42; 00.310
seg 27 fev 2023 19:59:38 -03; Group 1; result-77f68799c4-kbc42; 00.319
seg 27 fev 2023 19:59:39 -03; Group 1; result-77f68799c4-kbc42; 00.298
seg 27 fev 2023 19:59:40 -03; Group 1; result-77f68799c4-kbc42; 00.324
seg 27 fev 2023 19:59:41 -03; Group 1; result-77f68799c4-kbc42; 00.324
seg 27 fev 2023 19:59:41 -03; Group 1; result-77f68799c4-kbc42; 00.303
