Data; Group; Nome_POD; CURL
seg 27 fev 2023 19:58:56 -03; Group 1; redis-67db9bd79b-6v9ng; 00.30
seg 27 fev 2023 19:58:57 -03; Group 1; redis-67db9bd79b-6v9ng; 00.36
seg 27 fev 2023 19:58:58 -03; Group 1; redis-67db9bd79b-6v9ng; 00.32
seg 27 fev 2023 19:58:58 -03; Group 1; redis-67db9bd79b-6v9ng; 00.33
seg 27 fev 2023 19:58:59 -03; Group 1; redis-67db9bd79b-6v9ng; 00.31
seg 27 fev 2023 19:59:00 -03; Group 1; redis-67db9bd79b-6v9ng; 00.33
seg 27 fev 2023 19:59:01 -03; Group 1; redis-67db9bd79b-6v9ng; 00.68
seg 27 fev 2023 19:59:02 -03; Group 1; redis-67db9bd79b-6v9ng; 00.32
seg 27 fev 2023 19:59:03 -03; Group 1; redis-67db9bd79b-6v9ng; 00.67
seg 27 fev 2023 19:59:04 -03; Group 1; redis-67db9bd79b-6v9ng; 00.66
seg 27 fev 2023 19:59:05 -03; Group 1; redis-67db9bd79b-6v9ng; 00.35
seg 27 fev 2023 19:59:06 -03; Group 1; redis-67db9bd79b-6v9ng; 00.65
seg 27 fev 2023 19:59:06 -03; Group 1; redis-67db9bd79b-6v9ng; 00.34
seg 27 fev 2023 19:59:07 -03; Group 1; redis-67db9bd79b-6v9ng; 00.32
seg 27 fev 2023 19:59:08 -03; Group 1; redis-67db9bd79b-6v9ng; 00.33
seg 27 fev 2023 19:59:09 -03; Group 1; redis-67db9bd79b-6v9ng; 00.32
seg 27 fev 2023 19:59:09 -03; Group 1; redis-67db9bd79b-6v9ng; 00.34
seg 27 fev 2023 19:59:10 -03; Group 1; redis-67db9bd79b-6v9ng; 00.33
seg 27 fev 2023 19:59:11 -03; Group 1; redis-67db9bd79b-6v9ng; 00.34
seg 27 fev 2023 19:59:11 -03; Group 1; redis-67db9bd79b-6v9ng; 00.34
seg 27 fev 2023 19:59:12 -03; Group 1; redis-67db9bd79b-6v9ng; 00.34
seg 27 fev 2023 19:59:13 -03; Group 1; redis-67db9bd79b-6v9ng; 00.69
seg 27 fev 2023 19:59:14 -03; Group 1; redis-67db9bd79b-6v9ng; 00.30
seg 27 fev 2023 19:59:15 -03; Group 1; redis-67db9bd79b-6v9ng; 00.32
seg 27 fev 2023 19:59:15 -03; Group 1; redis-67db9bd79b-6v9ng; 00.33
seg 27 fev 2023 19:59:16 -03; Group 1; redis-67db9bd79b-6v9ng; 00.65
seg 27 fev 2023 19:59:17 -03; Group 1; redis-67db9bd79b-6v9ng; 00.34
seg 27 fev 2023 19:59:18 -03; Group 1; redis-67db9bd79b-6v9ng; 00.31
seg 27 fev 2023 19:59:19 -03; Group 1; redis-67db9bd79b-6v9ng; 00.32
seg 27 fev 2023 19:59:19 -03; Group 1; redis-67db9bd79b-6v9ng; 00.29
