Group,APT
Group 1,2.01678115268
Group 1,2.01678115270
Group 1,2.01678115272
Group 1,2.01678115274
Group 1,2.01678115276
Group 1,2.01678115278
Group 1,42.01678115280
Group 1,2.01678115282
Group 1,1.01678115283
Group 1,2.01678115285
Group 1,2.01678115287
Group 1,2.01678115289
Group 1,2.01678115291
Group 1,2.01678115293
Group 1,2.01678115295
Group 1,2.01678115297
Group 1,2.01678115299
Group 1,2.01678115301
Group 1,2.01678115303
Group 1,2.01678115305
Group 1,1.01678115306
Group 1,1.01678115308
Group 1,2.01678115310
Group 1,2.01678115312
Group 1,2.01678115314
Group 1,2.01678115316
Group 1,2.01678115318
Group 1,2.01678115320
Group 1,2.01678115322
Group 1,2.01678115324
