Group,APT
Group 1,2.01678115092
Group 1,2.01678115094
Group 1,2.01678115096
Group 1,2.01678115098
Group 1,42.01678115100
Group 1,2.01678115102
Group 1,2.01678115104
Group 1,2.01678115106
Group 1,2.01678115108
Group 1,2.01678115110
Group 1,2.01678115112
Group 1,2.01678115114
Group 1,1.01678115115
Group 1,2.01678115117
Group 1,3.01678115120
Group 1,1.01678115121
Group 1,2.01678115123
Group 1,2.01678115125
Group 1,2.01678115127
Group 1,3.01678115130
Group 1,2.01678115132
Group 1,2.01678115134
Group 1,1.01678115135
Group 1,2.01678115137
Group 1,3.01678115140
Group 1,1.01678115141
Group 1,2.01678115143
Group 1,2.01678115145
Group 1,2.01678115147
Group 1,2.01678115149
