Group,APT
Group 1,1.01678115186
Group 1,2.01678115188
Group 1,2.01678115190
Group 1,2.01678115192
Group 1,2.01678115194
Group 1,2.01678115196
Group 1,2.01678115198
Group 1,2.01678115200
Group 1,2.01678115202
Group 1,1.01678115203
Group 1,2.01678115205
Group 1,2.01678115207
Group 1,2.01678115209
Group 1,2.01678115211
Group 1,2.01678115213
Group 1,2.01678115215
Group 1,2.01678115217
Group 1,2.01678115219
Group 1,42.01678115221
Group 1,2.01678115223
Group 1,1.01678115225
Group 1,1.01678115226
Group 1,2.01678115228
Group 1,2.01678115230
Group 1,2.01678115232
Group 1,2.01678115234
Group 1,2.01678115236
Group 1,2.01678115238
Group 1,2.01678115240
Group 1,2.01678115242
