Data; Group; Nome_POD; APT
ter 07 mar 2023 20:38:56 -03; Group 2; worker-78b9ff59fc-bnftj; 01.580
ter 07 mar 2023 20:38:58 -03; Group 2; worker-78b9ff59fc-bnftj; 01.484
ter 07 mar 2023 20:39:00 -03; Group 2; worker-78b9ff59fc-bnftj; 01.677
ter 07 mar 2023 20:39:02 -03; Group 2; worker-78b9ff59fc-bnftj; 01.480
ter 07 mar 2023 20:39:04 -03; Group 2; worker-78b9ff59fc-bnftj; 01.496
ter 07 mar 2023 20:39:05 -03; Group 2; worker-78b9ff59fc-bnftj; 01.436
ter 07 mar 2023 20:39:07 -03; Group 2; worker-78b9ff59fc-bnftj; 01.491
ter 07 mar 2023 20:39:09 -03; Group 2; worker-78b9ff59fc-bnftj; 01.710
ter 07 mar 2023 20:39:11 -03; Group 2; worker-78b9ff59fc-bnftj; 01.475
ter 07 mar 2023 20:39:13 -03; Group 2; worker-78b9ff59fc-bnftj; 01.443
ter 07 mar 2023 20:39:15 -03; Group 2; worker-78b9ff59fc-bnftj; 01.547
ter 07 mar 2023 20:39:17 -03; Group 2; worker-78b9ff59fc-bnftj; 01.488
ter 07 mar 2023 20:39:19 -03; Group 2; worker-78b9ff59fc-bnftj; 01.740
ter 07 mar 2023 20:39:21 -03; Group 2; worker-78b9ff59fc-bnftj; 01.452
ter 07 mar 2023 20:39:23 -03; Group 2; worker-78b9ff59fc-bnftj; 01.484
ter 07 mar 2023 20:39:25 -03; Group 2; worker-78b9ff59fc-bnftj; 01.516
ter 07 mar 2023 20:39:26 -03; Group 2; worker-78b9ff59fc-bnftj; 01.503
ter 07 mar 2023 20:39:28 -03; Group 2; worker-78b9ff59fc-bnftj; 01.457
ter 07 mar 2023 20:39:30 -03; Group 2; worker-78b9ff59fc-bnftj; 01.472
ter 07 mar 2023 20:39:32 -03; Group 2; worker-78b9ff59fc-bnftj; 01.478
ter 07 mar 2023 20:39:34 -03; Group 2; worker-78b9ff59fc-bnftj; 01.457
ter 07 mar 2023 20:39:36 -03; Group 2; worker-78b9ff59fc-bnftj; 01.436
ter 07 mar 2023 20:39:38 -03; Group 2; worker-78b9ff59fc-bnftj; 01.515
ter 07 mar 2023 20:39:40 -03; Group 2; worker-78b9ff59fc-bnftj; 01.652
ter 07 mar 2023 20:39:42 -03; Group 2; worker-78b9ff59fc-bnftj; 01.480
ter 07 mar 2023 20:39:44 -03; Group 2; worker-78b9ff59fc-bnftj; 01.461
ter 07 mar 2023 20:39:46 -03; Group 2; worker-78b9ff59fc-bnftj; 01.597
ter 07 mar 2023 20:39:48 -03; Group 2; worker-78b9ff59fc-bnftj; 01.477
ter 07 mar 2023 20:39:50 -03; Group 2; worker-78b9ff59fc-bnftj; 01.687
ter 07 mar 2023 20:39:51 -03; Group 2; worker-78b9ff59fc-bnftj; 01.437
