Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:08:15 -03; Group 1; vote-79787c6c8b-5fj8v; 00.27
ter 21 fev 2023 17:08:15 -03; Group 1; vote-79787c6c8b-5fj8v; 00.29
ter 21 fev 2023 17:08:16 -03; Group 1; vote-79787c6c8b-5fj8v; 00.29
ter 21 fev 2023 17:08:17 -03; Group 1; vote-79787c6c8b-5fj8v; 00.30
ter 21 fev 2023 17:08:18 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
ter 21 fev 2023 17:08:18 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
ter 21 fev 2023 17:08:19 -03; Group 1; vote-79787c6c8b-5fj8v; 00.30
ter 21 fev 2023 17:08:20 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
ter 21 fev 2023 17:08:20 -03; Group 1; vote-79787c6c8b-5fj8v; 00.26
ter 21 fev 2023 17:08:21 -03; Group 1; vote-79787c6c8b-5fj8v; 00.26
ter 21 fev 2023 17:08:22 -03; Group 1; vote-79787c6c8b-5fj8v; 00.31
ter 21 fev 2023 17:08:22 -03; Group 1; vote-79787c6c8b-5fj8v; 00.36
ter 21 fev 2023 17:08:23 -03; Group 1; vote-79787c6c8b-5fj8v; 00.29
ter 21 fev 2023 17:08:24 -03; Group 1; vote-79787c6c8b-5fj8v; 00.29
ter 21 fev 2023 17:08:24 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
ter 21 fev 2023 17:08:25 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
ter 21 fev 2023 17:08:26 -03; Group 1; vote-79787c6c8b-5fj8v; 00.29
ter 21 fev 2023 17:08:27 -03; Group 1; vote-79787c6c8b-5fj8v; 00.32
ter 21 fev 2023 17:08:27 -03; Group 1; vote-79787c6c8b-5fj8v; 00.27
ter 21 fev 2023 17:08:28 -03; Group 1; vote-79787c6c8b-5fj8v; 00.29
ter 21 fev 2023 17:08:29 -03; Group 1; vote-79787c6c8b-5fj8v; 00.31
ter 21 fev 2023 17:08:29 -03; Group 1; vote-79787c6c8b-5fj8v; 00.27
ter 21 fev 2023 17:08:30 -03; Group 1; vote-79787c6c8b-5fj8v; 00.27
ter 21 fev 2023 17:08:31 -03; Group 1; vote-79787c6c8b-5fj8v; 00.30
ter 21 fev 2023 17:08:31 -03; Group 1; vote-79787c6c8b-5fj8v; 00.31
ter 21 fev 2023 17:08:32 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
ter 21 fev 2023 17:08:33 -03; Group 1; vote-79787c6c8b-5fj8v; 00.27
ter 21 fev 2023 17:08:33 -03; Group 1; vote-79787c6c8b-5fj8v; 00.31
ter 21 fev 2023 17:08:34 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
ter 21 fev 2023 17:08:35 -03; Group 1; vote-79787c6c8b-5fj8v; 00.28
