Group,WGET
Group 2,20.01678200937
Group 2,21.01678200958
Group 2,60.01678200978
Group 2,20.01678200998
Group 2,21.01678201019
Group 2,60.01678201039
Group 2,20.01678201059
Group 2,20.01678201079
Group 2,61.01678201100
Group 2,20.01678201120
Group 2,60.01678201140
Group 2,20.01678201160
Group 2,21.01678201181
Group 2,4060.01678201201
Group 2,20.01678201221
Group 2,20.01678201241
Group 2,61.01678201262
Group 2,20.01678201282
Group 2,20.01678201302
Group 2,60.01678201322
Group 2,21.01678201343
Group 2,20.01678201363
Group 2,60.01678201383
Group 2,20.01678201403
Group 2,21.01678201424
Group 2,60.01678201444
Group 2,20.01678201464
Group 2,20.01678201484
Group 2,60.01678201504
Group 2,20.01678201525
