Group,WGET
Group 2,.01678201682
Group 2,.01678201683
Group 2,1.01678201684
Group 2,.01678201684
Group 2,1.01678201685
Group 2,.01678201685
Group 2,1.01678201686
Group 2,.01678201686
Group 2,1.01678201687
Group 2,.01678201687
Group 2,1.01678201688
Group 2,.01678201688
Group 2,1.01678201689
Group 2,.01678201689
Group 2,1.01678201690
Group 2,.01678201690
Group 2,1.01678201691
Group 2,.01678201691
Group 2,1.01678201692
Group 2,.01678201692
Group 2,1.01678201693
Group 2,.01678201693
Group 2,1.01678201694
Group 2,.01678201694
Group 2,1.01678201695
Group 2,.01678201695
Group 2,1.01678201696
Group 2,.01678201696
Group 2,1.01678201697
Group 2,.01678201697
