Group,CURL
Group 2,21.01677593038
Group 2,61.01677593059
Group 2,21.01677593080
Group 2,61.01677593101
Group 2,20.01677593121
Group 2,21.01677593142
Group 2,61.01677593163
Group 2,21.01677593184
Group 2,21.01677593205
Group 2,61.01677593226
Group 2,21.01677593247
Group 2,20.01677593267
Group 2,61.01677593288
Group 2,21.01677593309
Group 2,21.01677593330
Group 2,61.01677593351
Group 2,21.01677593372
Group 2,21.01677593393
Group 2,60.01677593413
Group 2,20.01677593434
Group 2,21.01677593455
Group 2,61.01677593476
Group 2,21.01677593497
Group 2,21.01677593518
Group 2,60.01677593538
Group 2,21.01677593559
Group 2,61.01677593580
Group 2,21.01677593601
Group 2,21.01677593622
Group 2,61.01677593643
