Group,CURL
Group 2,61.01677593821
Group 2,21.01677593842
Group 2,21.01677593863
Group 2,60.01677593883
Group 2,21.01677593904
Group 2,21.01677593925
Group 2,61.01677593946
Group 2,21.01677593967
Group 2,21.01677593988
Group 2,61.01677594009
Group 2,20.01677594029
Group 2,21.01677594050
Group 2,61.01677594071
Group 2,21.01677594092
Group 2,21.01677594113
Group 2,61.01677594134
Group 2,20.01677594154
Group 2,21.01677594175
Group 2,61.01677594196
Group 2,21.01677594217
Group 2,21.01677594238
Group 2,61.01677594259
Group 2,21.01677594280
Group 2,61.01677594301
Group 2,21.01677594322
Group 2,20.01677594342
Group 2,61.01677594363
Group 2,21.01677594384
Group 2,21.01677594405
Group 2,61.01677594426
