Data; Group; Nome_POD; APT
sáb 25 fev 2023 21:11:57 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370317
sáb 25 fev 2023 21:11:59 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370319
sáb 25 fev 2023 21:12:01 -03; Group 2; worker-78b9ff59fc-shzk5; 42.01677370321
sáb 25 fev 2023 21:12:03 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370323
sáb 25 fev 2023 21:12:04 -03; Group 2; worker-78b9ff59fc-shzk5; 1.01677370324
sáb 25 fev 2023 21:12:06 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370326
sáb 25 fev 2023 21:12:08 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370328
sáb 25 fev 2023 21:12:10 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370330
sáb 25 fev 2023 21:12:12 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370332
sáb 25 fev 2023 21:12:14 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370334
sáb 25 fev 2023 21:12:16 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370336
sáb 25 fev 2023 21:12:18 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370338
sáb 25 fev 2023 21:12:20 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370340
sáb 25 fev 2023 21:12:22 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370342
sáb 25 fev 2023 21:12:24 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370344
sáb 25 fev 2023 21:12:26 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370346
sáb 25 fev 2023 21:12:28 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370348
sáb 25 fev 2023 21:12:30 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370350
sáb 25 fev 2023 21:12:31 -03; Group 2; worker-78b9ff59fc-shzk5; 1.01677370351
sáb 25 fev 2023 21:12:33 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370353
sáb 25 fev 2023 21:12:35 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370355
sáb 25 fev 2023 21:12:37 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370357
sáb 25 fev 2023 21:12:39 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370359
sáb 25 fev 2023 21:12:41 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370361
sáb 25 fev 2023 21:12:43 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370363
sáb 25 fev 2023 21:12:45 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370365
sáb 25 fev 2023 21:12:47 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370367
sáb 25 fev 2023 21:12:49 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370369
sáb 25 fev 2023 21:12:51 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370371
sáb 25 fev 2023 21:12:53 -03; Group 2; worker-78b9ff59fc-shzk5; 2.01677370373
