Data; Group; Nome_POD; APT
sáb 25 fev 2023 19:01:38 -03; Group 2; db-684b9b49fd-m6zb8; 4201.01677362498
sáb 25 fev 2023 19:03:40 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677362620
sáb 25 fev 2023 19:05:41 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677362741
sáb 25 fev 2023 19:07:43 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677362863
sáb 25 fev 2023 19:09:45 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677362985
sáb 25 fev 2023 19:11:46 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677363106
sáb 25 fev 2023 19:13:48 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677363228
sáb 25 fev 2023 19:15:49 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677363349
sáb 25 fev 2023 19:17:51 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677363471
sáb 25 fev 2023 19:19:53 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677363593
sáb 25 fev 2023 19:21:54 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677363714
sáb 25 fev 2023 19:23:56 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677363836
sáb 25 fev 2023 19:25:57 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677363957
sáb 25 fev 2023 19:27:59 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677364079
sáb 25 fev 2023 19:30:01 -03; Group 2; db-684b9b49fd-m6zb8; 242.01677364201
sáb 25 fev 2023 19:32:02 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677364322
sáb 25 fev 2023 19:34:04 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677364444
sáb 25 fev 2023 19:36:05 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677364565
sáb 25 fev 2023 19:38:07 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677364687
sáb 25 fev 2023 19:40:08 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677364808
sáb 25 fev 2023 19:42:10 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677364930
sáb 25 fev 2023 19:44:12 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677365052
sáb 25 fev 2023 19:46:13 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677365173
sáb 25 fev 2023 19:48:15 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677365295
sáb 25 fev 2023 19:50:16 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677365416
sáb 25 fev 2023 19:52:18 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677365538
sáb 25 fev 2023 19:54:20 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677365660
sáb 25 fev 2023 19:56:21 -03; Group 2; db-684b9b49fd-m6zb8; 201.01677365781
sáb 25 fev 2023 19:58:23 -03; Group 2; db-684b9b49fd-m6zb8; 202.01677365903
sáb 25 fev 2023 20:00:24 -03; Group 2; db-684b9b49fd-m6zb8; 4201.01677366024
