Data; Group; Nome_POD; PING
dom 26 fev 2023 01:16:57 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:17:16 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:17:34 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:17:52 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:18:11 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:18:29 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:18:48 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:19:06 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:19:25 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:19:43 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:20:01 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:20:20 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:20:38 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:20:57 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:21:15 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:21:34 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:21:52 -03; Group 2; result-77f68799c4-6z8xk; 018.04
dom 26 fev 2023 01:22:11 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:22:29 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:22:47 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:23:06 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:23:24 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:23:43 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:24:01 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:24:19 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:24:38 -03; Group 2; result-77f68799c4-6z8xk; 018.02
dom 26 fev 2023 01:24:56 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:25:15 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:25:33 -03; Group 2; result-77f68799c4-6z8xk; 018.01
dom 26 fev 2023 01:25:52 -03; Group 2; result-77f68799c4-6z8xk; 018.02
