Data; Group; Nome_POD; PING
dom 26 fev 2023 01:26:09 -03; Group 2; vote-79787c6c8b-5z79m; 17.15
dom 26 fev 2023 01:26:27 -03; Group 2; vote-79787c6c8b-5z79m; 17.19
dom 26 fev 2023 01:26:44 -03; Group 2; vote-79787c6c8b-5z79m; 17.21
dom 26 fev 2023 01:27:02 -03; Group 2; vote-79787c6c8b-5z79m; 17.21
dom 26 fev 2023 01:27:20 -03; Group 2; vote-79787c6c8b-5z79m; 17.21
dom 26 fev 2023 01:27:37 -03; Group 2; vote-79787c6c8b-5z79m; 17.18
dom 26 fev 2023 01:27:55 -03; Group 2; vote-79787c6c8b-5z79m; 17.21
dom 26 fev 2023 01:28:12 -03; Group 2; vote-79787c6c8b-5z79m; 17.19
dom 26 fev 2023 01:28:30 -03; Group 2; vote-79787c6c8b-5z79m; 17.19
dom 26 fev 2023 01:28:48 -03; Group 2; vote-79787c6c8b-5z79m; 17.17
dom 26 fev 2023 01:29:05 -03; Group 2; vote-79787c6c8b-5z79m; 17.16
dom 26 fev 2023 01:29:23 -03; Group 2; vote-79787c6c8b-5z79m; 17.18
dom 26 fev 2023 01:29:40 -03; Group 2; vote-79787c6c8b-5z79m; 17.16
dom 26 fev 2023 01:29:58 -03; Group 2; vote-79787c6c8b-5z79m; 17.17
dom 26 fev 2023 01:30:16 -03; Group 2; vote-79787c6c8b-5z79m; 17.15
dom 26 fev 2023 01:30:33 -03; Group 2; vote-79787c6c8b-5z79m; 17.18
dom 26 fev 2023 01:30:51 -03; Group 2; vote-79787c6c8b-5z79m; 17.15
dom 26 fev 2023 01:31:08 -03; Group 2; vote-79787c6c8b-5z79m; 17.15
dom 26 fev 2023 01:31:26 -03; Group 2; vote-79787c6c8b-5z79m; 17.20
dom 26 fev 2023 01:31:43 -03; Group 2; vote-79787c6c8b-5z79m; 17.20
dom 26 fev 2023 01:32:01 -03; Group 2; vote-79787c6c8b-5z79m; 17.20
dom 26 fev 2023 01:32:19 -03; Group 2; vote-79787c6c8b-5z79m; 17.15
dom 26 fev 2023 01:32:36 -03; Group 2; vote-79787c6c8b-5z79m; 17.16
dom 26 fev 2023 01:32:54 -03; Group 2; vote-79787c6c8b-5z79m; 17.19
dom 26 fev 2023 01:33:11 -03; Group 2; vote-79787c6c8b-5z79m; 17.18
dom 26 fev 2023 01:33:29 -03; Group 2; vote-79787c6c8b-5z79m; 17.18
dom 26 fev 2023 01:33:46 -03; Group 2; vote-79787c6c8b-5z79m; 17.15
dom 26 fev 2023 01:34:04 -03; Group 2; vote-79787c6c8b-5z79m; 17.20
dom 26 fev 2023 01:34:22 -03; Group 2; vote-79787c6c8b-5z79m; 17.20
dom 26 fev 2023 01:34:39 -03; Group 2; vote-79787c6c8b-5z79m; 17.16
