Data; Group; Nome_POD; APT
seg 27 fev 2023 19:54:43 -03; Group 1; redis-67db9bd79b-6v9ng; 2.38
seg 27 fev 2023 19:54:44 -03; Group 1; redis-67db9bd79b-6v9ng; 0.70
seg 27 fev 2023 19:54:45 -03; Group 1; redis-67db9bd79b-6v9ng; 0.71
seg 27 fev 2023 19:54:47 -03; Group 1; redis-67db9bd79b-6v9ng; 0.69
seg 27 fev 2023 19:54:48 -03; Group 1; redis-67db9bd79b-6v9ng; 0.70
seg 27 fev 2023 19:54:49 -03; Group 1; redis-67db9bd79b-6v9ng; 0.74
seg 27 fev 2023 19:54:50 -03; Group 1; redis-67db9bd79b-6v9ng; 0.96
seg 27 fev 2023 19:54:51 -03; Group 1; redis-67db9bd79b-6v9ng; 0.72
seg 27 fev 2023 19:54:53 -03; Group 1; redis-67db9bd79b-6v9ng; 1.27
seg 27 fev 2023 19:54:54 -03; Group 1; redis-67db9bd79b-6v9ng; 0.88
seg 27 fev 2023 19:54:55 -03; Group 1; redis-67db9bd79b-6v9ng; 0.75
seg 27 fev 2023 19:54:56 -03; Group 1; redis-67db9bd79b-6v9ng; 0.71
seg 27 fev 2023 19:54:57 -03; Group 1; redis-67db9bd79b-6v9ng; 0.72
seg 27 fev 2023 19:54:59 -03; Group 1; redis-67db9bd79b-6v9ng; 0.77
seg 27 fev 2023 19:55:00 -03; Group 1; redis-67db9bd79b-6v9ng; 0.96
seg 27 fev 2023 19:55:01 -03; Group 1; redis-67db9bd79b-6v9ng; 0.72
seg 27 fev 2023 19:55:02 -03; Group 1; redis-67db9bd79b-6v9ng; 0.71
seg 27 fev 2023 19:55:04 -03; Group 1; redis-67db9bd79b-6v9ng; 0.88
seg 27 fev 2023 19:55:05 -03; Group 1; redis-67db9bd79b-6v9ng; 0.93
seg 27 fev 2023 19:55:06 -03; Group 1; redis-67db9bd79b-6v9ng; 0.70
seg 27 fev 2023 19:55:07 -03; Group 1; redis-67db9bd79b-6v9ng; 0.69
seg 27 fev 2023 19:55:08 -03; Group 1; redis-67db9bd79b-6v9ng; 0.71
seg 27 fev 2023 19:55:09 -03; Group 1; redis-67db9bd79b-6v9ng; 0.75
seg 27 fev 2023 19:55:11 -03; Group 1; redis-67db9bd79b-6v9ng; 1.08
seg 27 fev 2023 19:55:12 -03; Group 1; redis-67db9bd79b-6v9ng; 0.81
seg 27 fev 2023 19:55:13 -03; Group 1; redis-67db9bd79b-6v9ng; 0.78
seg 27 fev 2023 19:55:15 -03; Group 1; redis-67db9bd79b-6v9ng; 0.90
seg 27 fev 2023 19:55:16 -03; Group 1; redis-67db9bd79b-6v9ng; 0.91
seg 27 fev 2023 19:55:17 -03; Group 1; redis-67db9bd79b-6v9ng; 0.76
seg 27 fev 2023 19:55:18 -03; Group 1; redis-67db9bd79b-6v9ng; 0.71
