Group,PING
Group 2,7.01677704878
Group 2,47.01677704885
Group 2,8.01677704893
Group 2,7.01677704900
Group 2,7.01677704907
Group 2,7.01677704914
Group 2,7.01677704921
Group 2,8.01677704929
Group 2,7.01677704936
Group 2,47.01677704943
Group 2,7.01677704950
Group 2,8.01677704958
Group 2,7.01677704965
Group 2,7.01677704972
Group 2,7.01677704979
Group 2,7.01677704986
Group 2,8.01677704994
Group 2,47.01677705001
Group 2,7.01677705008
Group 2,7.01677705015
Group 2,8.01677705023
Group 2,7.01677705030
Group 2,7.01677705037
Group 2,7.01677705044
Group 2,7.01677705051
Group 2,8.01677705059
Group 2,47.01677705066
Group 2,7.01677705073
Group 2,7.01677705080
Group 2,8.01677705088
