Data; Group; Nome_POD; APT
ter 07 mar 2023 13:56:52 -03; Group 2; result-77f68799c4-tkqx9; 201.01678208212
ter 07 mar 2023 13:58:54 -03; Group 2; result-77f68799c4-tkqx9; 202.01678208334
ter 07 mar 2023 14:00:55 -03; Group 2; result-77f68799c4-tkqx9; 4201.01678208455
ter 07 mar 2023 14:02:57 -03; Group 2; result-77f68799c4-tkqx9; 202.01678208577
ter 07 mar 2023 14:04:59 -03; Group 2; result-77f68799c4-tkqx9; 202.01678208699
ter 07 mar 2023 14:07:00 -03; Group 2; result-77f68799c4-tkqx9; 241.01678208820
ter 07 mar 2023 14:09:02 -03; Group 2; result-77f68799c4-tkqx9; 202.01678208942
ter 07 mar 2023 14:11:03 -03; Group 2; result-77f68799c4-tkqx9; 201.01678209063
ter 07 mar 2023 14:13:05 -03; Group 2; result-77f68799c4-tkqx9; 202.01678209185
ter 07 mar 2023 14:15:06 -03; Group 2; result-77f68799c4-tkqx9; 201.01678209306
ter 07 mar 2023 14:17:08 -03; Group 2; result-77f68799c4-tkqx9; 202.01678209428
ter 07 mar 2023 14:19:09 -03; Group 2; result-77f68799c4-tkqx9; 201.01678209549
ter 07 mar 2023 14:21:11 -03; Group 2; result-77f68799c4-tkqx9; 202.01678209671
ter 07 mar 2023 14:23:12 -03; Group 2; result-77f68799c4-tkqx9; 201.01678209792
ter 07 mar 2023 14:25:14 -03; Group 2; result-77f68799c4-tkqx9; 202.01678209914
ter 07 mar 2023 14:27:15 -03; Group 2; result-77f68799c4-tkqx9; 201.01678210035
ter 07 mar 2023 14:29:17 -03; Group 2; result-77f68799c4-tkqx9; 202.01678210157
ter 07 mar 2023 14:31:19 -03; Group 2; result-77f68799c4-tkqx9; 202.01678210279
ter 07 mar 2023 14:33:20 -03; Group 2; result-77f68799c4-tkqx9; 201.01678210400
ter 07 mar 2023 14:35:22 -03; Group 2; result-77f68799c4-tkqx9; 202.01678210522
ter 07 mar 2023 14:37:23 -03; Group 2; result-77f68799c4-tkqx9; 201.01678210643
ter 07 mar 2023 14:39:25 -03; Group 2; result-77f68799c4-tkqx9; 202.01678210765
ter 07 mar 2023 14:41:27 -03; Group 2; result-77f68799c4-tkqx9; 202.01678210887
ter 07 mar 2023 14:43:28 -03; Group 2; result-77f68799c4-tkqx9; 201.01678211008
ter 07 mar 2023 14:45:30 -03; Group 2; result-77f68799c4-tkqx9; 202.01678211130
ter 07 mar 2023 14:47:31 -03; Group 2; result-77f68799c4-tkqx9; 201.01678211251
ter 07 mar 2023 14:49:33 -03; Group 2; result-77f68799c4-tkqx9; 202.01678211373
ter 07 mar 2023 14:51:34 -03; Group 2; result-77f68799c4-tkqx9; 201.01678211494
ter 07 mar 2023 14:53:36 -03; Group 2; result-77f68799c4-tkqx9; 202.01678211616
ter 07 mar 2023 14:55:37 -03; Group 2; result-77f68799c4-tkqx9; 201.01678211737
