Data; Group; Nome_POD; APT
ter 07 mar 2023 13:49:37 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207777
ter 07 mar 2023 13:49:48 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207788
ter 07 mar 2023 13:49:59 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207799
ter 07 mar 2023 13:50:10 -03; Group 2; redis-67db9bd79b-msprv; 51.01678207810
ter 07 mar 2023 13:50:21 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207821
ter 07 mar 2023 13:50:31 -03; Group 2; redis-67db9bd79b-msprv; 10.01678207831
ter 07 mar 2023 13:50:42 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207842
ter 07 mar 2023 13:50:53 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207853
ter 07 mar 2023 13:51:04 -03; Group 2; redis-67db9bd79b-msprv; 51.01678207864
ter 07 mar 2023 13:51:15 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207875
ter 07 mar 2023 13:51:25 -03; Group 2; redis-67db9bd79b-msprv; 10.01678207885
ter 07 mar 2023 13:51:36 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207896
ter 07 mar 2023 13:51:47 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207907
ter 07 mar 2023 13:51:58 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207918
ter 07 mar 2023 13:52:09 -03; Group 2; redis-67db9bd79b-msprv; 51.01678207929
ter 07 mar 2023 13:52:19 -03; Group 2; redis-67db9bd79b-msprv; 10.01678207939
ter 07 mar 2023 13:52:30 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207950
ter 07 mar 2023 13:52:41 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207961
ter 07 mar 2023 13:52:52 -03; Group 2; redis-67db9bd79b-msprv; 11.01678207972
ter 07 mar 2023 13:53:03 -03; Group 2; redis-67db9bd79b-msprv; 51.01678207983
ter 07 mar 2023 13:53:13 -03; Group 2; redis-67db9bd79b-msprv; 10.01678207993
ter 07 mar 2023 13:53:24 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208004
ter 07 mar 2023 13:53:35 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208015
ter 07 mar 2023 13:53:46 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208026
ter 07 mar 2023 13:53:57 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208037
ter 07 mar 2023 13:54:07 -03; Group 2; redis-67db9bd79b-msprv; 50.01678208047
ter 07 mar 2023 13:54:18 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208058
ter 07 mar 2023 13:54:29 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208069
ter 07 mar 2023 13:54:40 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208080
ter 07 mar 2023 13:54:51 -03; Group 2; redis-67db9bd79b-msprv; 11.01678208091
