Group,CURL
Group 1,1.01677452884
Group 1,.01677452884
Group 1,1.01677452885
Group 1,.01677452885
Group 1,1.01677452886
Group 1,.01677452886
Group 1,1.01677452887
Group 1,.01677452887
Group 1,1.01677452888
Group 1,.01677452888
Group 1,.01677452889
Group 1,1.01677452890
Group 1,.01677452890
Group 1,1.01677452891
Group 1,.01677452891
Group 1,1.01677452892
Group 1,.01677452892
Group 1,1.01677452893
Group 1,.01677452893
Group 1,1.01677452894
Group 1,.01677452894
Group 1,1.01677452895
Group 1,1.01677452896
Group 1,.01677452896
Group 1,1.01677452897
Group 1,.01677452897
Group 1,1.01677452898
Group 1,.01677452898
Group 1,1.01677452899
Group 1,.01677452900
