Group,CURL
Group 1,.01677452900
Group 1,1.01677452901
Group 1,.01677452901
Group 1,1.01677452902
Group 1,.01677452902
Group 1,1.01677452903
Group 1,.01677452903
Group 1,1.01677452904
Group 1,.01677452904
Group 1,1.01677452905
Group 1,.01677452905
Group 1,1.01677452906
Group 1,.01677452906
Group 1,1.01677452907
Group 1,.01677452907
Group 1,1.01677452908
Group 1,.01677452908
Group 1,1.01677452909
Group 1,.01677452909
Group 1,1.01677452910
Group 1,.01677452910
Group 1,1.01677452911
Group 1,.01677452911
Group 1,1.01677452912
Group 1,.01677452912
Group 1,1.01677452913
Group 1,.01677452913
Group 1,1.01677452914
Group 1,.01677452914
Group 1,1.01677452915
