Group,PING
Group 2,58.01677972901
Group 2,18.01677972919
Group 2,18.01677972937
Group 2,19.01677972956
Group 2,58.01677972974
Group 2,18.01677972992
Group 2,18.01677973010
Group 2,59.01677973029
Group 2,18.01677973047
Group 2,18.01677973065
Group 2,58.01677973083
Group 2,18.01677973101
Group 2,19.01677973120
Group 2,18.01677973138
Group 2,58.01677973156
Group 2,18.01677973174
Group 2,19.01677973193
Group 2,58.01677973211
Group 2,18.01677973229
Group 2,18.01677973247
Group 2,58.01677973265
Group 2,19.01677973284
Group 2,18.01677973302
Group 2,58.01677973320
Group 2,18.01677973338
Group 2,19.01677973357
Group 2,18.01677973375
Group 2,58.01677973393
Group 2,18.01677973411
Group 2,19.01677973430
