Group,PING
Group 1,8.01678116405
Group 1,7.01678116412
Group 1,7.01678116419
Group 1,47.01678116426
Group 1,7.01678116433
Group 1,8.01678116441
Group 1,7.01678116448
Group 1,7.01678116455
Group 1,7.01678116462
Group 1,8.01678116470
Group 1,7.01678116477
Group 1,47.01678116484
Group 1,7.01678116491
Group 1,7.01678116498
Group 1,8.01678116506
Group 1,7.01678116513
Group 1,7.01678116520
Group 1,7.01678116527
Group 1,8.01678116535
Group 1,47.01678116542
Group 1,7.01678116549
Group 1,7.01678116556
Group 1,7.01678116563
Group 1,8.01678116571
Group 1,7.01678116578
Group 1,7.01678116585
Group 1,7.01678116592
Group 1,7.01678116599
Group 1,48.01678116607
Group 1,7.01678116614
Group 2,7.01678122650
Group 2,7.01678122657
Group 2,47.01678122664
Group 2,7.01678122671
Group 2,8.01678122679
Group 2,7.01678122686
Group 2,7.01678122693
Group 2,7.01678122700
Group 2,8.01678122708
Group 2,7.01678122715
Group 2,47.01678122722
Group 2,7.01678122729
Group 2,8.01678122737
Group 2,7.01678122744
Group 2,7.01678122751
Group 2,7.01678122758
Group 2,7.01678122765
Group 2,8.01678122773
Group 2,47.01678122780
Group 2,7.01678122787
Group 2,7.01678122794
Group 2,8.01678122802
Group 2,7.01678122809
Group 2,7.01678122816
Group 2,7.01678122823
Group 2,7.01678122830
Group 2,8.01678122838
Group 2,47.01678122845
Group 2,7.01678122852
Group 2,7.01678122859
