Data; Group; Nome_POD; CURL
sex 24 fev 2023 19:01:57 -03; Group 1; redis-67db9bd79b-vfkg5; 00.35
sex 24 fev 2023 19:01:57 -03; Group 1; redis-67db9bd79b-vfkg5; 00.45
sex 24 fev 2023 19:01:58 -03; Group 1; redis-67db9bd79b-vfkg5; 00.33
sex 24 fev 2023 19:01:59 -03; Group 1; redis-67db9bd79b-vfkg5; 00.29
sex 24 fev 2023 19:02:00 -03; Group 1; redis-67db9bd79b-vfkg5; 00.35
sex 24 fev 2023 19:02:00 -03; Group 1; redis-67db9bd79b-vfkg5; 00.34
sex 24 fev 2023 19:02:01 -03; Group 1; redis-67db9bd79b-vfkg5; 00.33
sex 24 fev 2023 19:02:02 -03; Group 1; redis-67db9bd79b-vfkg5; 00.33
sex 24 fev 2023 19:02:02 -03; Group 1; redis-67db9bd79b-vfkg5; 00.31
sex 24 fev 2023 19:02:03 -03; Group 1; redis-67db9bd79b-vfkg5; 00.29
sex 24 fev 2023 19:02:04 -03; Group 1; redis-67db9bd79b-vfkg5; 00.31
sex 24 fev 2023 19:02:05 -03; Group 1; redis-67db9bd79b-vfkg5; 00.37
sex 24 fev 2023 19:02:05 -03; Group 1; redis-67db9bd79b-vfkg5; 00.38
sex 24 fev 2023 19:02:06 -03; Group 1; redis-67db9bd79b-vfkg5; 00.30
sex 24 fev 2023 19:02:07 -03; Group 1; redis-67db9bd79b-vfkg5; 00.31
sex 24 fev 2023 19:02:08 -03; Group 1; redis-67db9bd79b-vfkg5; 00.32
sex 24 fev 2023 19:02:08 -03; Group 1; redis-67db9bd79b-vfkg5; 00.31
sex 24 fev 2023 19:02:09 -03; Group 1; redis-67db9bd79b-vfkg5; 00.33
sex 24 fev 2023 19:02:10 -03; Group 1; redis-67db9bd79b-vfkg5; 00.34
sex 24 fev 2023 19:02:11 -03; Group 1; redis-67db9bd79b-vfkg5; 00.30
sex 24 fev 2023 19:02:11 -03; Group 1; redis-67db9bd79b-vfkg5; 00.32
sex 24 fev 2023 19:02:12 -03; Group 1; redis-67db9bd79b-vfkg5; 00.31
sex 24 fev 2023 19:02:13 -03; Group 1; redis-67db9bd79b-vfkg5; 00.36
sex 24 fev 2023 19:02:13 -03; Group 1; redis-67db9bd79b-vfkg5; 00.29
sex 24 fev 2023 19:02:14 -03; Group 1; redis-67db9bd79b-vfkg5; 00.33
sex 24 fev 2023 19:02:15 -03; Group 1; redis-67db9bd79b-vfkg5; 00.32
sex 24 fev 2023 19:02:16 -03; Group 1; redis-67db9bd79b-vfkg5; 00.32
sex 24 fev 2023 19:02:16 -03; Group 1; redis-67db9bd79b-vfkg5; 00.32
sex 24 fev 2023 19:02:17 -03; Group 1; redis-67db9bd79b-vfkg5; 00.33
sex 24 fev 2023 19:02:18 -03; Group 1; redis-67db9bd79b-vfkg5; 00.34
