Group,WGET
Group 1,00.303
Group 1,00.284
Group 1,00.300
Group 1,00.319
Group 1,00.278
Group 1,00.288
Group 1,00.280
Group 1,00.312
Group 1,00.255
Group 1,00.282
Group 1,00.301
Group 1,00.301
Group 1,00.274
Group 1,00.330
Group 1,00.278
Group 1,00.272
Group 1,00.280
Group 1,00.287
Group 1,00.339
Group 1,00.280
Group 1,00.296
Group 1,00.276
Group 1,00.310
Group 1,00.302
Group 1,00.293
Group 1,00.306
Group 1,00.285
Group 1,00.323
Group 1,00.299
Group 1,00.306
Group 2,020.036
Group 2,020.036
Group 2,020.031
Group 2,020.030
Group 2,020.029
Group 2,020.044
Group 2,020.038
Group 2,020.033
Group 2,020.026
Group 2,020.030
Group 2,020.033
Group 2,020.035
Group 2,020.035
Group 2,020.030
Group 2,020.033
Group 2,020.034
Group 2,020.032
Group 2,020.031
Group 2,020.034
Group 2,020.035
Group 2,020.038
Group 2,020.035
Group 2,020.035
Group 2,020.039
Group 2,020.040
Group 2,020.033
Group 2,020.037
Group 2,020.040
Group 2,020.034
Group 2,020.037
