Data; Group; Nome_POD; PING
dom 05 mar 2023 21:52:11 -03; Group 2; redis-67db9bd79b-8rxkm; 17.19
dom 05 mar 2023 21:52:29 -03; Group 2; redis-67db9bd79b-8rxkm; 17.17
dom 05 mar 2023 21:52:46 -03; Group 2; redis-67db9bd79b-8rxkm; 17.15
dom 05 mar 2023 21:53:04 -03; Group 2; redis-67db9bd79b-8rxkm; 17.18
dom 05 mar 2023 21:53:22 -03; Group 2; redis-67db9bd79b-8rxkm; 17.21
dom 05 mar 2023 21:53:39 -03; Group 2; redis-67db9bd79b-8rxkm; 17.15
dom 05 mar 2023 21:53:57 -03; Group 2; redis-67db9bd79b-8rxkm; 17.14
dom 05 mar 2023 21:54:14 -03; Group 2; redis-67db9bd79b-8rxkm; 17.15
dom 05 mar 2023 21:54:32 -03; Group 2; redis-67db9bd79b-8rxkm; 17.18
dom 05 mar 2023 21:54:50 -03; Group 2; redis-67db9bd79b-8rxkm; 17.21
dom 05 mar 2023 21:55:07 -03; Group 2; redis-67db9bd79b-8rxkm; 17.15
dom 05 mar 2023 21:55:25 -03; Group 2; redis-67db9bd79b-8rxkm; 17.20
dom 05 mar 2023 21:55:42 -03; Group 2; redis-67db9bd79b-8rxkm; 17.14
dom 05 mar 2023 21:56:00 -03; Group 2; redis-67db9bd79b-8rxkm; 17.18
dom 05 mar 2023 21:56:17 -03; Group 2; redis-67db9bd79b-8rxkm; 17.20
dom 05 mar 2023 21:56:35 -03; Group 2; redis-67db9bd79b-8rxkm; 17.20
dom 05 mar 2023 21:56:53 -03; Group 2; redis-67db9bd79b-8rxkm; 17.18
dom 05 mar 2023 21:57:10 -03; Group 2; redis-67db9bd79b-8rxkm; 17.19
dom 05 mar 2023 21:57:28 -03; Group 2; redis-67db9bd79b-8rxkm; 17.15
dom 05 mar 2023 21:57:45 -03; Group 2; redis-67db9bd79b-8rxkm; 17.19
dom 05 mar 2023 21:58:03 -03; Group 2; redis-67db9bd79b-8rxkm; 17.16
dom 05 mar 2023 21:58:21 -03; Group 2; redis-67db9bd79b-8rxkm; 17.19
dom 05 mar 2023 21:58:38 -03; Group 2; redis-67db9bd79b-8rxkm; 17.20
dom 05 mar 2023 21:58:56 -03; Group 2; redis-67db9bd79b-8rxkm; 17.15
dom 05 mar 2023 21:59:13 -03; Group 2; redis-67db9bd79b-8rxkm; 17.17
dom 05 mar 2023 21:59:31 -03; Group 2; redis-67db9bd79b-8rxkm; 17.17
dom 05 mar 2023 21:59:48 -03; Group 2; redis-67db9bd79b-8rxkm; 17.19
dom 05 mar 2023 22:00:06 -03; Group 2; redis-67db9bd79b-8rxkm; 17.20
dom 05 mar 2023 22:00:24 -03; Group 2; redis-67db9bd79b-8rxkm; 17.20
dom 05 mar 2023 22:00:41 -03; Group 2; redis-67db9bd79b-8rxkm; 17.20
