Data; Group; Nome_POD; IPERF
dom 05 mar 2023 16:08:29 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:08:39 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:08:50 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:09:00 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:09:11 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:09:21 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:09:32 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:09:42 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:09:53 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:10:03 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:10:14 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:10:24 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:10:35 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:10:46 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:10:56 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:11:06 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:11:17 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:11:27 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:11:38 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:11:48 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:11:59 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:12:09 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:12:20 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:12:30 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:12:41 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:12:51 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:13:02 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
dom 05 mar 2023 16:13:12 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:13:23 -03; Group 1; db-684b9b49fd-jc9hl; 010.09
dom 05 mar 2023 16:13:33 -03; Group 1; db-684b9b49fd-jc9hl; 010.08
