Group,IPERF
Group 1,8.86
Group 1,9.11
Group 1,8.94
Group 1,9.13
Group 1,8.89
Group 1,9.04
Group 1,8.82
Group 1,9.07
Group 1,9.19
Group 1,9.15
Group 1,8.78
Group 1,8.70
Group 1,8.98
Group 1,9.17
Group 1,8.95
Group 1,9.19
Group 1,8.92
Group 1,9.06
Group 1,8.81
Group 1,8.94
Group 1,8.90
Group 1,8.78
Group 1,8.86
Group 1,8.88
Group 1,9.01
Group 1,9.03
Group 1,8.99
Group 1,8.84
Group 1,8.86
Group 1,8.85
