Data; Group; Nome_POD; IPERF
dom 05 mar 2023 16:18:58 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:19:09 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:19:19 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:19:29 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:19:40 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:19:50 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:20:01 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:20:11 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:20:22 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:20:32 -03; Group 1; result-77f68799c4-wlwx2; 010.09
dom 05 mar 2023 16:20:43 -03; Group 1; result-77f68799c4-wlwx2; 010.09
dom 05 mar 2023 16:20:54 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:21:04 -03; Group 1; result-77f68799c4-wlwx2; 010.09
dom 05 mar 2023 16:21:15 -03; Group 1; result-77f68799c4-wlwx2; 010.09
dom 05 mar 2023 16:21:25 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:21:36 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:21:46 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:21:57 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:22:07 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:22:18 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:22:28 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:22:39 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:22:49 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:22:59 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:23:10 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:23:20 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:23:31 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:23:41 -03; Group 1; result-77f68799c4-wlwx2; 010.08
dom 05 mar 2023 16:23:52 -03; Group 1; result-77f68799c4-wlwx2; 010.09
dom 05 mar 2023 16:24:02 -03; Group 1; result-77f68799c4-wlwx2; 010.08
