Data; Group; Nome_POD; CURL
ter 28 fev 2023 10:10:31 -03; Group 1; db-684b9b49fd-whqgb; .01677589831
ter 28 fev 2023 10:10:32 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589832
ter 28 fev 2023 10:10:32 -03; Group 1; db-684b9b49fd-whqgb; .01677589832
ter 28 fev 2023 10:10:33 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589833
ter 28 fev 2023 10:10:33 -03; Group 1; db-684b9b49fd-whqgb; .01677589833
ter 28 fev 2023 10:10:34 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589834
ter 28 fev 2023 10:10:34 -03; Group 1; db-684b9b49fd-whqgb; .01677589834
ter 28 fev 2023 10:10:35 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589835
ter 28 fev 2023 10:10:35 -03; Group 1; db-684b9b49fd-whqgb; .01677589835
ter 28 fev 2023 10:10:36 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589836
ter 28 fev 2023 10:10:36 -03; Group 1; db-684b9b49fd-whqgb; .01677589836
ter 28 fev 2023 10:10:37 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589837
ter 28 fev 2023 10:10:37 -03; Group 1; db-684b9b49fd-whqgb; .01677589837
ter 28 fev 2023 10:10:38 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589838
ter 28 fev 2023 10:10:38 -03; Group 1; db-684b9b49fd-whqgb; .01677589838
ter 28 fev 2023 10:10:39 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589839
ter 28 fev 2023 10:10:39 -03; Group 1; db-684b9b49fd-whqgb; .01677589839
ter 28 fev 2023 10:10:40 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589840
ter 28 fev 2023 10:10:41 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589841
ter 28 fev 2023 10:10:41 -03; Group 1; db-684b9b49fd-whqgb; .01677589841
ter 28 fev 2023 10:10:42 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589842
ter 28 fev 2023 10:10:42 -03; Group 1; db-684b9b49fd-whqgb; .01677589842
ter 28 fev 2023 10:10:43 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589843
ter 28 fev 2023 10:10:43 -03; Group 1; db-684b9b49fd-whqgb; .01677589843
ter 28 fev 2023 10:10:44 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589844
ter 28 fev 2023 10:10:44 -03; Group 1; db-684b9b49fd-whqgb; .01677589844
ter 28 fev 2023 10:10:45 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589845
ter 28 fev 2023 10:10:45 -03; Group 1; db-684b9b49fd-whqgb; .01677589845
ter 28 fev 2023 10:10:46 -03; Group 1; db-684b9b49fd-whqgb; 1.01677589846
ter 28 fev 2023 10:10:46 -03; Group 1; db-684b9b49fd-whqgb; .01677589846
ter 28 fev 2023 10:10:47 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589847
ter 28 fev 2023 10:10:48 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589848
ter 28 fev 2023 10:10:48 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589848
ter 28 fev 2023 10:10:49 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589849
ter 28 fev 2023 10:10:49 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589849
ter 28 fev 2023 10:10:50 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589850
ter 28 fev 2023 10:10:50 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589850
ter 28 fev 2023 10:10:51 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589851
ter 28 fev 2023 10:10:51 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589851
ter 28 fev 2023 10:10:52 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589852
ter 28 fev 2023 10:10:53 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589853
ter 28 fev 2023 10:10:53 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589853
ter 28 fev 2023 10:10:54 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589854
ter 28 fev 2023 10:10:54 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589854
ter 28 fev 2023 10:10:55 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589855
ter 28 fev 2023 10:10:55 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589855
ter 28 fev 2023 10:10:56 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589856
ter 28 fev 2023 10:10:57 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589857
ter 28 fev 2023 10:10:57 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589857
ter 28 fev 2023 10:10:58 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589858
ter 28 fev 2023 10:10:58 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589858
ter 28 fev 2023 10:10:59 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589859
ter 28 fev 2023 10:10:59 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589859
ter 28 fev 2023 10:11:00 -03; Group 1; redis-67db9bd79b-cp5zn; 41.01677589860
ter 28 fev 2023 10:11:00 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589860
ter 28 fev 2023 10:11:01 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589861
ter 28 fev 2023 10:11:01 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589861
ter 28 fev 2023 10:11:02 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589862
ter 28 fev 2023 10:11:03 -03; Group 1; redis-67db9bd79b-cp5zn; 1.01677589863
ter 28 fev 2023 10:11:03 -03; Group 1; redis-67db9bd79b-cp5zn; .01677589863
ter 28 fev 2023 10:11:04 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589864
ter 28 fev 2023 10:11:04 -03; Group 1; result-77f68799c4-4gzjs; .01677589864
ter 28 fev 2023 10:11:05 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589865
ter 28 fev 2023 10:11:05 -03; Group 1; result-77f68799c4-4gzjs; .01677589865
ter 28 fev 2023 10:11:06 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589866
ter 28 fev 2023 10:11:06 -03; Group 1; result-77f68799c4-4gzjs; .01677589866
ter 28 fev 2023 10:11:07 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589867
ter 28 fev 2023 10:11:07 -03; Group 1; result-77f68799c4-4gzjs; .01677589867
ter 28 fev 2023 10:11:08 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589868
ter 28 fev 2023 10:11:08 -03; Group 1; result-77f68799c4-4gzjs; .01677589868
ter 28 fev 2023 10:11:09 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589869
ter 28 fev 2023 10:11:09 -03; Group 1; result-77f68799c4-4gzjs; .01677589869
ter 28 fev 2023 10:11:10 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589870
ter 28 fev 2023 10:11:10 -03; Group 1; result-77f68799c4-4gzjs; .01677589870
ter 28 fev 2023 10:11:11 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589871
ter 28 fev 2023 10:11:12 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589872
ter 28 fev 2023 10:11:12 -03; Group 1; result-77f68799c4-4gzjs; .01677589872
ter 28 fev 2023 10:11:13 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589873
ter 28 fev 2023 10:11:13 -03; Group 1; result-77f68799c4-4gzjs; .01677589873
ter 28 fev 2023 10:11:14 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589874
ter 28 fev 2023 10:11:14 -03; Group 1; result-77f68799c4-4gzjs; .01677589874
ter 28 fev 2023 10:11:15 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589875
ter 28 fev 2023 10:11:15 -03; Group 1; result-77f68799c4-4gzjs; .01677589875
ter 28 fev 2023 10:11:16 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589876
ter 28 fev 2023 10:11:16 -03; Group 1; result-77f68799c4-4gzjs; .01677589876
ter 28 fev 2023 10:11:17 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589877
ter 28 fev 2023 10:11:18 -03; Group 1; result-77f68799c4-4gzjs; .01677589877
ter 28 fev 2023 10:11:18 -03; Group 1; result-77f68799c4-4gzjs; .01677589878
ter 28 fev 2023 10:11:19 -03; Group 1; result-77f68799c4-4gzjs; 1.01677589879
ter 28 fev 2023 10:11:19 -03; Group 1; result-77f68799c4-4gzjs; .01677589879
ter 28 fev 2023 10:11:20 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589880
ter 28 fev 2023 10:11:20 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589880
ter 28 fev 2023 10:11:21 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589881
ter 28 fev 2023 10:11:21 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589881
ter 28 fev 2023 10:11:22 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589882
ter 28 fev 2023 10:11:22 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589882
ter 28 fev 2023 10:11:23 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589883
ter 28 fev 2023 10:11:23 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589883
ter 28 fev 2023 10:11:24 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589884
ter 28 fev 2023 10:11:24 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589884
ter 28 fev 2023 10:11:25 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589885
ter 28 fev 2023 10:11:25 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589885
ter 28 fev 2023 10:11:26 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589886
ter 28 fev 2023 10:11:26 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589886
ter 28 fev 2023 10:11:27 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589887
ter 28 fev 2023 10:11:27 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589887
ter 28 fev 2023 10:11:28 -03; Group 1; vote-79787c6c8b-kw5cn; 1.01677589888
ter 28 fev 2023 10:11:28 -03; Group 1; vote-79787c6c8b-kw5cn; .01677589888
