Group,CURL
Group 1,.01677589831
Group 1,1.01677589832
Group 1,.01677589832
Group 1,1.01677589833
Group 1,.01677589833
Group 1,1.01677589834
Group 1,.01677589834
Group 1,1.01677589835
Group 1,.01677589835
Group 1,1.01677589836
Group 1,.01677589836
Group 1,1.01677589837
Group 1,.01677589837
Group 1,1.01677589838
Group 1,.01677589838
Group 1,1.01677589839
Group 1,.01677589839
Group 1,1.01677589840
Group 1,1.01677589841
Group 1,.01677589841
Group 1,1.01677589842
Group 1,.01677589842
Group 1,1.01677589843
Group 1,.01677589843
Group 1,1.01677589844
Group 1,.01677589844
Group 1,1.01677589845
Group 1,.01677589845
Group 1,1.01677589846
Group 1,.01677589846
