Group,CURL
Group 1,1.01677589864
Group 1,.01677589864
Group 1,1.01677589865
Group 1,.01677589865
Group 1,1.01677589866
Group 1,.01677589866
Group 1,1.01677589867
Group 1,.01677589867
Group 1,1.01677589868
Group 1,.01677589868
Group 1,1.01677589869
Group 1,.01677589869
Group 1,1.01677589870
Group 1,.01677589870
Group 1,1.01677589871
Group 1,1.01677589872
Group 1,.01677589872
Group 1,1.01677589873
Group 1,.01677589873
Group 1,1.01677589874
Group 1,.01677589874
Group 1,1.01677589875
Group 1,.01677589875
Group 1,1.01677589876
Group 1,.01677589876
Group 1,1.01677589877
Group 1,.01677589877
Group 1,.01677589878
Group 1,1.01677589879
Group 1,.01677589879
