Data; Group; Nome_POD; CURL
ter 07 mar 2023 16:27:57 -03; Group 2; db-684b9b49fd-75jjw; 020.644
ter 07 mar 2023 16:28:18 -03; Group 2; db-684b9b49fd-75jjw; 020.589
ter 07 mar 2023 16:28:39 -03; Group 2; db-684b9b49fd-75jjw; 020.606
ter 07 mar 2023 16:29:00 -03; Group 2; db-684b9b49fd-75jjw; 020.574
ter 07 mar 2023 16:29:21 -03; Group 2; db-684b9b49fd-75jjw; 020.594
ter 07 mar 2023 16:29:42 -03; Group 2; db-684b9b49fd-75jjw; 020.617
ter 07 mar 2023 16:30:03 -03; Group 2; db-684b9b49fd-75jjw; 020.615
ter 07 mar 2023 16:30:24 -03; Group 2; db-684b9b49fd-75jjw; 020.601
ter 07 mar 2023 16:30:45 -03; Group 2; db-684b9b49fd-75jjw; 020.606
ter 07 mar 2023 16:31:06 -03; Group 2; db-684b9b49fd-75jjw; 020.584
ter 07 mar 2023 16:31:27 -03; Group 2; db-684b9b49fd-75jjw; 020.598
ter 07 mar 2023 16:31:48 -03; Group 2; db-684b9b49fd-75jjw; 020.627
ter 07 mar 2023 16:32:09 -03; Group 2; db-684b9b49fd-75jjw; 020.689
ter 07 mar 2023 16:32:30 -03; Group 2; db-684b9b49fd-75jjw; 020.608
ter 07 mar 2023 16:32:51 -03; Group 2; db-684b9b49fd-75jjw; 020.621
ter 07 mar 2023 16:33:12 -03; Group 2; db-684b9b49fd-75jjw; 020.594
ter 07 mar 2023 16:33:33 -03; Group 2; db-684b9b49fd-75jjw; 020.608
ter 07 mar 2023 16:33:54 -03; Group 2; db-684b9b49fd-75jjw; 020.607
ter 07 mar 2023 16:34:15 -03; Group 2; db-684b9b49fd-75jjw; 020.656
ter 07 mar 2023 16:34:36 -03; Group 2; db-684b9b49fd-75jjw; 020.622
ter 07 mar 2023 16:34:57 -03; Group 2; db-684b9b49fd-75jjw; 020.626
ter 07 mar 2023 16:35:18 -03; Group 2; db-684b9b49fd-75jjw; 020.639
ter 07 mar 2023 16:35:39 -03; Group 2; db-684b9b49fd-75jjw; 020.617
ter 07 mar 2023 16:36:00 -03; Group 2; db-684b9b49fd-75jjw; 020.586
ter 07 mar 2023 16:36:21 -03; Group 2; db-684b9b49fd-75jjw; 020.659
ter 07 mar 2023 16:36:42 -03; Group 2; db-684b9b49fd-75jjw; 020.622
ter 07 mar 2023 16:37:03 -03; Group 2; db-684b9b49fd-75jjw; 020.597
ter 07 mar 2023 16:37:24 -03; Group 2; db-684b9b49fd-75jjw; 020.612
ter 07 mar 2023 16:37:45 -03; Group 2; db-684b9b49fd-75jjw; 020.581
ter 07 mar 2023 16:38:06 -03; Group 2; db-684b9b49fd-75jjw; 020.636
