Data; Group; Nome_POD; PING
ter 07 mar 2023 18:20:31 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:20:39 -03; Group 2; worker-78b9ff59fc-bnftj; 007.07
ter 07 mar 2023 18:20:46 -03; Group 2; worker-78b9ff59fc-bnftj; 007.02
ter 07 mar 2023 18:20:53 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:21:01 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:21:08 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:21:16 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:21:23 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:21:31 -03; Group 2; worker-78b9ff59fc-bnftj; 007.03
ter 07 mar 2023 18:21:38 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:21:45 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:21:53 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:22:00 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:22:08 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:22:15 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:22:22 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:22:30 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:22:37 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:22:45 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:22:52 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:22:59 -03; Group 2; worker-78b9ff59fc-bnftj; 007.02
ter 07 mar 2023 18:23:07 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:23:14 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:23:22 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:23:29 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:23:37 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:23:44 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:23:51 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
ter 07 mar 2023 18:23:59 -03; Group 2; worker-78b9ff59fc-bnftj; 007.00
ter 07 mar 2023 18:24:06 -03; Group 2; worker-78b9ff59fc-bnftj; 007.01
