Data; Group; Nome_POD; PING
ter 07 mar 2023 17:53:54 -03; Group 2; redis-67db9bd79b-msprv; 17.20
ter 07 mar 2023 17:54:11 -03; Group 2; redis-67db9bd79b-msprv; 17.16
ter 07 mar 2023 17:54:29 -03; Group 2; redis-67db9bd79b-msprv; 17.16
ter 07 mar 2023 17:54:46 -03; Group 2; redis-67db9bd79b-msprv; 17.20
ter 07 mar 2023 17:55:04 -03; Group 2; redis-67db9bd79b-msprv; 17.18
ter 07 mar 2023 17:55:22 -03; Group 2; redis-67db9bd79b-msprv; 17.17
ter 07 mar 2023 17:55:39 -03; Group 2; redis-67db9bd79b-msprv; 17.18
ter 07 mar 2023 17:55:57 -03; Group 2; redis-67db9bd79b-msprv; 17.15
ter 07 mar 2023 17:56:14 -03; Group 2; redis-67db9bd79b-msprv; 17.15
ter 07 mar 2023 17:56:32 -03; Group 2; redis-67db9bd79b-msprv; 17.20
ter 07 mar 2023 17:56:49 -03; Group 2; redis-67db9bd79b-msprv; 17.15
ter 07 mar 2023 17:57:07 -03; Group 2; redis-67db9bd79b-msprv; 17.16
ter 07 mar 2023 17:57:24 -03; Group 2; redis-67db9bd79b-msprv; 17.15
ter 07 mar 2023 17:57:42 -03; Group 2; redis-67db9bd79b-msprv; 17.15
ter 07 mar 2023 17:57:59 -03; Group 2; redis-67db9bd79b-msprv; 17.15
ter 07 mar 2023 17:58:17 -03; Group 2; redis-67db9bd79b-msprv; 17.19
ter 07 mar 2023 17:58:35 -03; Group 2; redis-67db9bd79b-msprv; 17.20
ter 07 mar 2023 17:58:52 -03; Group 2; redis-67db9bd79b-msprv; 17.17
ter 07 mar 2023 17:59:10 -03; Group 2; redis-67db9bd79b-msprv; 17.21
ter 07 mar 2023 17:59:27 -03; Group 2; redis-67db9bd79b-msprv; 17.16
ter 07 mar 2023 17:59:45 -03; Group 2; redis-67db9bd79b-msprv; 17.19
ter 07 mar 2023 18:00:03 -03; Group 2; redis-67db9bd79b-msprv; 17.18
ter 07 mar 2023 18:00:20 -03; Group 2; redis-67db9bd79b-msprv; 17.21
ter 07 mar 2023 18:00:38 -03; Group 2; redis-67db9bd79b-msprv; 17.20
ter 07 mar 2023 18:00:55 -03; Group 2; redis-67db9bd79b-msprv; 17.17
ter 07 mar 2023 18:01:13 -03; Group 2; redis-67db9bd79b-msprv; 17.16
ter 07 mar 2023 18:01:30 -03; Group 2; redis-67db9bd79b-msprv; 17.20
ter 07 mar 2023 18:01:48 -03; Group 2; redis-67db9bd79b-msprv; 17.18
ter 07 mar 2023 18:02:06 -03; Group 2; redis-67db9bd79b-msprv; 17.20
ter 07 mar 2023 18:02:23 -03; Group 2; redis-67db9bd79b-msprv; 17.16
