Data; Group; Nome_POD; PING
ter 07 mar 2023 18:11:54 -03; Group 2; vote-79787c6c8b-hdd92; 17.17
ter 07 mar 2023 18:12:11 -03; Group 2; vote-79787c6c8b-hdd92; 17.17
ter 07 mar 2023 18:12:29 -03; Group 2; vote-79787c6c8b-hdd92; 17.20
ter 07 mar 2023 18:12:47 -03; Group 2; vote-79787c6c8b-hdd92; 17.18
ter 07 mar 2023 18:13:04 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:13:22 -03; Group 2; vote-79787c6c8b-hdd92; 17.19
ter 07 mar 2023 18:13:39 -03; Group 2; vote-79787c6c8b-hdd92; 17.14
ter 07 mar 2023 18:13:57 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:14:14 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:14:32 -03; Group 2; vote-79787c6c8b-hdd92; 17.15
ter 07 mar 2023 18:14:50 -03; Group 2; vote-79787c6c8b-hdd92; 17.21
ter 07 mar 2023 18:15:07 -03; Group 2; vote-79787c6c8b-hdd92; 17.18
ter 07 mar 2023 18:15:25 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:15:42 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:16:00 -03; Group 2; vote-79787c6c8b-hdd92; 17.15
ter 07 mar 2023 18:16:18 -03; Group 2; vote-79787c6c8b-hdd92; 17.20
ter 07 mar 2023 18:16:35 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:16:53 -03; Group 2; vote-79787c6c8b-hdd92; 17.20
ter 07 mar 2023 18:17:10 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:17:28 -03; Group 2; vote-79787c6c8b-hdd92; 17.17
ter 07 mar 2023 18:17:45 -03; Group 2; vote-79787c6c8b-hdd92; 17.21
ter 07 mar 2023 18:18:03 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:18:20 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:18:38 -03; Group 2; vote-79787c6c8b-hdd92; 17.20
ter 07 mar 2023 18:18:56 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:19:13 -03; Group 2; vote-79787c6c8b-hdd92; 17.18
ter 07 mar 2023 18:19:31 -03; Group 2; vote-79787c6c8b-hdd92; 17.16
ter 07 mar 2023 18:19:48 -03; Group 2; vote-79787c6c8b-hdd92; 17.15
ter 07 mar 2023 18:20:06 -03; Group 2; vote-79787c6c8b-hdd92; 17.19
ter 07 mar 2023 18:20:24 -03; Group 2; vote-79787c6c8b-hdd92; 17.18
