Data; Group; Nome_POD; APT
dom 05 mar 2023 12:06:48 -03; Group 1; vote-79787c6c8b-qpzmg; 0.77
dom 05 mar 2023 12:06:49 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:06:50 -03; Group 1; vote-79787c6c8b-qpzmg; 0.37
dom 05 mar 2023 12:06:50 -03; Group 1; vote-79787c6c8b-qpzmg; 0.37
dom 05 mar 2023 12:06:51 -03; Group 1; vote-79787c6c8b-qpzmg; 0.37
dom 05 mar 2023 12:06:52 -03; Group 1; vote-79787c6c8b-qpzmg; 0.35
dom 05 mar 2023 12:06:53 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:06:53 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:06:54 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:06:55 -03; Group 1; vote-79787c6c8b-qpzmg; 0.48
dom 05 mar 2023 12:06:56 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:06:56 -03; Group 1; vote-79787c6c8b-qpzmg; 0.37
dom 05 mar 2023 12:06:57 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:06:58 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:06:59 -03; Group 1; vote-79787c6c8b-qpzmg; 0.75
dom 05 mar 2023 12:07:00 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:07:01 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:07:01 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:07:02 -03; Group 1; vote-79787c6c8b-qpzmg; 0.37
dom 05 mar 2023 12:07:03 -03; Group 1; vote-79787c6c8b-qpzmg; 0.37
dom 05 mar 2023 12:07:04 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:07:04 -03; Group 1; vote-79787c6c8b-qpzmg; 0.35
dom 05 mar 2023 12:07:05 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:07:06 -03; Group 1; vote-79787c6c8b-qpzmg; 0.38
dom 05 mar 2023 12:07:07 -03; Group 1; vote-79787c6c8b-qpzmg; 0.35
dom 05 mar 2023 12:07:07 -03; Group 1; vote-79787c6c8b-qpzmg; 0.37
dom 05 mar 2023 12:07:08 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:07:09 -03; Group 1; vote-79787c6c8b-qpzmg; 0.36
dom 05 mar 2023 12:07:10 -03; Group 1; vote-79787c6c8b-qpzmg; 0.73
dom 05 mar 2023 12:07:11 -03; Group 1; vote-79787c6c8b-qpzmg; 0.38
